Destino;Codigo;Dia_semana;Opera_desde;Opera_hasta;Hora_Salida;Aeronave;Num_vuelo;Pais;Origen
LONDRES /STANSTED;STN; MX    ;2022-02-15;2022-03-23;15:25;73H;  EXS1402;REINO-UNIDO;ACE
LONDRES /STANSTED;STN;     S ;2022-02-05;2022-03-26;17:10;7M8;  RYR251;REINO-UNIDO;ACE
LONDRES /STANSTED;STN;      D;2021-11-07;2022-03-20;17:25;320;  RYR251;REINO-UNIDO;ACE
LONDRES/GATWICK;LGW;   JV  ;2021-11-04;2022-03-25;12:40;320;  EZY8682;REINO-UNIDO;ACE
LONDRES/GATWICK;LGW;LM     ;2021-12-13;2022-03-22;12:40;320;  EZY8682;REINO-UNIDO;ACE
LONDRES/GATWICK;LGW;     S ;2022-01-01;2022-03-26;12:40;320;  EZY8682;REINO-UNIDO;ACE
LONDRES/GATWICK;LGW;  X    ;2022-02-09;2022-03-23;12:40;320;  EZY8682;REINO-UNIDO;ACE
LONDRES/GATWICK;LGW;      D;2022-03-06;2022-03-20;12:55;320;  EZY8682;REINO-UNIDO;ACE
LONDRES/GATWICK;LGW;  X    ;2022-02-16;2022-03-23;18:25;320;  EZY8684;REINO-UNIDO;ACE
LONDRES/GATWICK;LGW;   J   ;2022-02-24;2022-03-24;18:25;320;  EZY8684;REINO-UNIDO;ACE
LONDRES/GATWICK;LGW;    V  ;2022-03-04;2022-03-25;18:25;320;  EZY8684;REINO-UNIDO;ACE
LONDRES/GATWICK;LGW;LM     ;2022-02-14;2022-03-22;18:30;32Q;  EZY8684;REINO-UNIDO;ACE
LONDRES/GATWICK;LGW;      D;2022-02-13;2022-03-20;19:15;32Q;  EZY8684;REINO-UNIDO;ACE
LONDRES/GATWICK;LGW;     S ;2022-02-05;2022-03-26;19:45;320;  EZY8686;REINO-UNIDO;ACE
LONDRES/GATWICK;LGW;     S ;2022-03-05;2022-03-26;21:05;320;  EZY8678;REINO-UNIDO;ACE
LUXEMBURGO;LUX;      D;2022-03-06;2022-03-13;10:05;73W;  LGL742;LUXEMBURGO;ACE
LUXEMBURGO;LUX;   J   ;2022-01-13;2022-03-10;10:15;73W;  LGL750;LUXEMBURGO;ACE
LYON /SATOLAS;LYS;    V  ;2022-01-07;2022-03-25;12:10;320;  EJU4380;FRANCIA;ACE
LYON /SATOLAS;LYS;L      ;2022-02-07;2022-03-21;18:35;320;  EJU4380;FRANCIA;ACE
LYON /SATOLAS;LYS;     S ;2022-03-05;2022-03-26;20:40;319;  VOE2031;FRANCIA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;     S ;2022-03-12;2022-03-12;7:00;320;  IBE3859;ESPANIA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;LMXJV D;2022-03-03;2022-03-25;7:05;320;  IBE3859;ESPANIA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;LMX V  ;2021-11-01;2022-03-25;9:20;73H;  RYR2018;ESPANIA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;   J   ;2022-02-03;2022-03-24;9:20;73H;  RYR2018;ESPANIA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;      D;2022-01-02;2022-03-20;9:30;73H;  RYR2018;ESPANIA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;      D;2022-03-13;2022-03-13;9:40;73H;  AEA9076;ESPANIA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;     S ;2022-01-01;2022-03-26;10:20;73H;  RYR2018;ESPANIA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;      D;2022-03-13;2022-03-13;10:40;321;  IBE3853;ESPANIA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;L      ;2022-03-07;2022-03-21;10:50;320;  IBE3853;ESPANIA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;L   VSD;2022-01-14;2022-03-26;13:45;320;  IBE3857;ESPANIA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD; MXJ   ;2022-01-25;2022-03-24;13:45;320;  IBE3857;ESPANIA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;    V  ;2022-01-14;2022-03-18;15:35;73H;  AEA9076;ESPANIA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;   J   ;2021-11-04;2022-03-24;16:50;73H;  RYR2016;ESPANIA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;L      ;2021-11-01;2022-03-21;17:20;73H;  RYR2016;ESPANIA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;L      ;2022-03-07;2022-03-07;17:35;73H;  AEA9076;ESPANIA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;    V  ;2021-12-31;2022-03-25;18:50;73H;  RYR2016;ESPANIA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;     S ;2022-02-05;2022-03-26;18:50;73H;  RYR2016;ESPANIA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;  X    ;2021-11-03;2022-03-23;20:10;73H;  RYR2016;ESPANIA;ACE
MADRID-BARAJAS ADOLFO SUÁREZ;MAD;      D;2021-10-31;2022-03-20;20:15;73H;  RYR2016;ESPANIA;ACE
MALAGA-COSTA DEL SOL;AGP;L      ;2021-11-01;2022-03-21;8:40;73H;  RYR6771;ESPANIA;ACE
MALAGA-COSTA DEL SOL;AGP; M     ;2022-02-08;2022-03-22;12:40;320;  VLG3141;ESPANIA;ACE
MALAGA-COSTA DEL SOL;AGP;    V  ;2021-11-05;2022-03-25;13:05;73H;  RYR6771;ESPANIA;ACE
MANCHESTER /INTERNACIONAL;MAN; M     ;2022-02-01;2022-03-22;11:20;73H;  RYR2132;REINO-UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN;    V  ;2021-11-05;2022-03-25;11:35;73H;  RYR2132;REINO-UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN;     S ;2022-01-01;2022-03-26;11:50;320;  EZY1972;REINO-UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN;   J   ;2022-02-03;2022-03-24;12:05;73H;  RUK2132;REINO-UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN;      D;2021-12-05;2022-03-20;12:15;73H;  RYR2132;REINO-UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN;  X    ;2022-02-02;2022-03-23;12:30;73H;  RUK2132;REINO-UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN;     S ;2022-01-01;2022-03-26;12:50;73H;  RYR2132;REINO-UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN;   J   ;2022-02-10;2022-03-24;12:50;320;  EZY1972;REINO-UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN;L      ;2021-11-01;2022-03-21;13:00;73H;  RYR2132;REINO-UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN;     S ;2022-02-12;2022-03-26;13:25;73H;  EXS764;REINO-UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN;   J   ;2022-02-10;2022-03-24;13:55;73H;  EXS764;REINO-UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN;      D;2022-03-06;2022-03-20;14:05;73H;  EXS764;REINO-UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN;   J S ;2022-02-10;2022-03-26;15:50;75W;  EXS892;REINO-UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN;LMX V D;2022-02-14;2022-03-25;15:50;75W;  EXS892;REINO-UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN; M   S ;2022-02-01;2022-03-26;18:20;73H;  RYR2401;REINO-UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN; M     ;2022-02-22;2022-03-22;18:55;320;  EZY1972;REINO-UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN;   J   ;2022-02-03;2022-03-24;19:40;73H;  RYR2401;REINO-UNIDO;ACE
MARSELLA;MRS;L      ;2022-02-07;2022-03-21;18:10;73H;  RYR8948;FRANCIA;ACE
MARSELLA;MRS;    V  ;2022-02-04;2022-03-25;19:15;73H;  RYR8948;FRANCIA;ACE
MARSELLA;MRS;     S ;2022-03-05;2022-03-19;20:50;320;  VOE2555;FRANCIA;ACE
MILAN /MALPENSA;MXP;     S ;2022-02-26;2022-03-26;12:25;320;  EJU2980;ITALIA;ACE
MILAN /MALPENSA;MXP;L      ;2022-03-07;2022-03-21;13:45;7S8;  NOS1460;ITALIA;ACE
MILAN/BERGAMO;BGY; M     ;2021-11-16;2022-03-22;10:15;73H;  RYR4002;ITALIA;ACE
MILAN/BERGAMO;BGY;     S ;2022-01-08;2022-03-26;10:25;7M8;  RYR4002;ITALIA;ACE
MILAN/BERGAMO;BGY;   J   ;2022-02-03;2022-03-24;11:00;7M8;  RYR4002;ITALIA;ACE
MUENSTER;FMO; M     ;2022-02-22;2022-03-22;17:30;73H;  CXI9024;ALEMANIA;ACE
MUNICH /FRANZ JOSEF STRAUSS;MUC;      D;2021-11-07;2022-03-20;10:30;7S8;  TUI2843;ALEMANIA;ACE
MUNICH /FRANZ JOSEF STRAUSS;MUC;    V  ;2022-03-04;2022-03-25;15:35;320;  CFG1401;ALEMANIA;ACE
NANTES / ATLANTIQUE;NTE;      D;2022-02-06;2022-03-20;9:40;319;  VOE2829;FRANCIA;ACE
NANTES / ATLANTIQUE;NTE;     S ;2022-03-05;2022-03-12;14:35;73H;  TVF4634;FRANCIA;ACE
NANTES / ATLANTIQUE;NTE;     S ;2022-03-05;2022-03-26;19:00;319;  VOE2829;FRANCIA;ACE
NAPOLES;NAP;     S ;2022-03-05;2022-03-26;9:55;7M8;  RYR6782;ITALIA;ACE
NEWCASTLE;NCL;   J  D;2021-11-04;2022-03-24;13:30;73H;  EXS546;REINO-UNIDO;ACE
NEWCASTLE;NCL;    V  ;2021-12-31;2022-03-25;13:30;73H;  EXS546;REINO-UNIDO;ACE
NEWCASTLE;NCL;     S ;2022-01-08;2022-03-26;13:30;73H;  EXS546;REINO-UNIDO;ACE
NEWCASTLE;NCL; M     ;2022-01-25;2022-03-22;13:30;73H;  EXS546;REINO-UNIDO;ACE
NEWCASTLE;NCL;L      ;2022-02-14;2022-03-21;13:30;73H;  EXS546;REINO-UNIDO;ACE
NUREMBERG;NUE;    V  ;2022-01-21;2022-03-25;17:15;73H;  CXI2154;ALEMANIA;ACE
NUREMBERG;NUE; M     ;2022-03-01;2022-03-22;17:15;73H;  CXI2126;ALEMANIA;ACE
PARIS /ORLY;ORY;   J   ;2022-02-10;2022-03-24;9:40;73H;  TVF3151;FRANCIA;ACE
PARIS /ORLY;ORY; M     ;2022-02-15;2022-03-22;10:00;73H;  TVF3151;FRANCIA;ACE
PARIS /ORLY;ORY;     S ;2022-02-05;2022-03-26;10:15;320;  VLG3188;FRANCIA;ACE
PARIS /ORLY;ORY;     S ;2021-11-13;2022-03-26;16:40;73H;  TVF3151;FRANCIA;ACE
PARIS/ CHARLES DE GAULLE;CDG;   J   ;2022-02-10;2022-03-24;12:30;32Q;  EJU3862;FRANCIA;ACE
PARIS/ CHARLES DE GAULLE;CDG;     S ;2021-11-06;2022-03-26;16:00;32Q;  EJU3862;FRANCIA;ACE
PARIS/ CHARLES DE GAULLE;CDG; M     ;2022-02-08;2022-03-22;17:30;320;  EJU3862;FRANCIA;ACE
PRAGA /RUZYNE;PRG;  X    ;2022-03-02;2022-03-23;16:45;73H;  TVS2040;REPUBLICA-CHECA;ACE
ROTTERDAM;RTM; M     ;2022-03-01;2022-03-22;14:15;73H;  TFL621;HOLANDA;ACE
ROTTERDAM;RTM;     S ;2022-02-19;2022-03-26;14:25;73H;  TFL629;HOLANDA;ACE
SANTIAGO-ROSALÍA DE CASTRO;SCQ;     S ;2022-02-12;2022-03-26;9:35;320;  VLG3136;ESPANIA;ACE
SANTIAGO-ROSALÍA DE CASTRO;SCQ;  X   D;2021-10-31;2022-03-23;18:55;73H;  RYR2001;ESPANIA;ACE
SEVILLA;SVQ;L      ;2021-12-06;2022-03-21;10:40;73H;  RYR2553;ESPANIA;ACE
SEVILLA;SVQ;    V  ;2021-12-31;2022-03-25;16:55;73H;  RYR2553;ESPANIA;ACE
SHANNON;SNN;   J   ;2021-12-30;2022-03-24;10:55;73H;  RYR1345;IRLANDA;ACE
SHANNON;SNN;      D;2021-12-05;2022-03-20;13:00;73H;  RYR1345;IRLANDA;ACE
STUTTGART/ ECHTERDINGEN;STR;     S ;2022-02-05;2022-03-26;11:25;32A;  EWG2931;ALEMANIA;ACE
STUTTGART/ ECHTERDINGEN;STR; M     ;2022-02-22;2022-03-22;14:55;32A;  EWG2931;ALEMANIA;ACE
STUTTGART/ ECHTERDINGEN;STR;      D;2022-03-13;2022-03-13;18:05;7S8;  TUI2168;ALEMANIA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;LMXJVSD;2022-03-02;2022-03-26;7:00;AT7;  IBB451;ESPANIA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;LMXJVS ;2021-11-01;2022-03-26;8:25;AT7;  IBB453;ESPANIA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;LMX V D;2021-10-31;2022-03-25;11:20;AT7;  IBB469;ESPANIA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;   J S ;2022-01-08;2022-03-26;11:20;AT7;  IBB469;ESPANIA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;LMXJ S ;2022-02-28;2022-03-26;13:05;AT7;  CNF547;ESPANIA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;    V  ;2022-01-14;2022-03-25;14:00;AT7;  IBB455;ESPANIA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;LMXJ SD;2021-10-31;2022-03-26;15:20;AT7;  IBB471;ESPANIA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;    V  ;2022-01-07;2022-03-25;15:20;AT7;  IBB471;ESPANIA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;    V D;2022-03-04;2022-03-25;15:25;AT7;  CNF547;ESPANIA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;      D;2022-03-06;2022-03-20;16:40;AT7;  IBB477;ESPANIA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;LM JVS ;2022-01-10;2022-03-26;18:10;AT7;  IBB475;ESPANIA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;  X    ;2022-03-02;2022-03-23;18:10;AT7;  IBB475;ESPANIA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;      D;2022-03-06;2022-03-20;18:20;AT7;  IBB475;ESPANIA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;      D;2021-12-12;2022-03-20;19:20;AT7;  IBB457;ESPANIA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;    V  ;2022-01-14;2022-03-25;19:20;AT7;  IBB457;ESPANIA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;LMXJVSD;2022-03-01;2022-03-26;20:40;AT7;  IBB485;ESPANIA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;      D;2021-10-31;2022-03-20;21:55;AT7;  IBB487;ESPANIA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;    V  ;2022-01-07;2022-03-25;21:55;AT7;  IBB487;ESPANIA;ACE
TENERIFE NORTE-C. LA LAGUNA;TFN;LMXJVSD;2022-03-01;2022-03-26;22:00;AT7;  IBB489;ESPANIA;ACE
TOULOUSE /BLAGNAC;TLS;     S ;2022-03-05;2022-03-26;19:25;319;  VOE2725;FRANCIA;ACE
TREVISO/S.ANGELO (MIL);TSF;L      ;2021-11-01;2022-03-21;11:20;73H;  RYR6774;ITALIA;ACE
TURIN /CITTA DI TORINO;TRN;     S ;2022-01-08;2022-03-26;9:10;73H;  RYR6780;ITALIA;ACE
TURIN /CITTA DI TORINO;TRN; M     ;2022-03-01;2022-03-22;9:30;73H;  RYR6780;ITALIA;ACE
VALENCIA;VLC;    V  ;2022-02-04;2022-03-25;9:00;73H;  RYR3488;ESPANIA;ACE
VALENCIA;VLC;L      ;2022-02-07;2022-03-21;9:05;73H;  RYR3488;ESPANIA;ACE
VALENCIA;VLC;     S ;2022-03-12;2022-03-12;16:15;320;  VLG6275;ESPANIA;ACE
VIENA  /INTERNACIONAL;VIE;     S ;2022-01-01;2022-03-26;10:50;320;  RYR4345;AUSTRIA;ACE
WEEZE;NRN; M     ;2022-02-01;2022-03-22;10:30;73H;  RYR8767;ALEMANIA;ACE
WEEZE;NRN;     S ;2022-02-05;2022-03-26;17:35;73H;  RYR8767;ALEMANIA;ACE
WROCLAW /STRACHOWICE;WRO;  X    ;2022-01-12;2022-03-23;19:55;320;  WZZ1806;POLONIA;ACE
ZURICH;ZRH;      D;2022-03-06;2022-03-20;10:05;320;  EDW229;SUIZA;ACE
ZURICH;ZRH; M     ;2022-03-01;2022-03-22;13:00;320;  EDW229;SUIZA;ACE
ZURICH;ZRH;   J   ;2022-03-03;2022-03-24;16:45;320;  EDW229;SUIZA;ACE
BERGEN/FLESLAND;BGO;L      ;2021-11-08;2022-03-21;18:20;290;  WIF7761;NORUEGA;ACE
BILLUND;BLL;    V  ;2022-03-04;2022-03-18;12:25;73H;  JTD532;DINAMARCA;ACE
BILLUND;BLL;    V  ;2022-01-14;2022-03-11;14:30;320;  DX487;DINAMARCA;ACE
BIRMINGHAM / INTERNACIONAL;BHX;   J   ;2022-03-03;2022-03-24;14:50;73H;  TOM7447;REINO-UNIDO;ACE
BIRMINGHAM / INTERNACIONAL;BHX;L      ;2022-03-07;2022-03-21;14:50;73H;  TOM7195;REINO-UNIDO;ACE
BIRMINGHAM / INTERNACIONAL;BHX;      D;2022-02-20;2022-03-20;20:05;73H;  TOM7763;REINO-UNIDO;ACE
BOURNEMOUTH  INTL;BOH;   J   ;2021-12-16;2022-03-24;12:45;73H;  TOM6427;REINO-UNIDO;ACE
BOURNEMOUTH  INTL;BOH;      D;2021-12-05;2022-03-20;14:30;73H;  TOM6745;REINO-UNIDO;ACE
BRISTOL;BRS;   J   ;2021-12-30;2022-03-24;14:50;7M8;  TOM6465;REINO-UNIDO;ACE
BRISTOL;BRS;      D;2022-03-06;2022-03-20;18:35;7M8;  TOM6759;REINO-UNIDO;ACE
CAPE TOWN;CPT;     S ;2022-03-12;2022-03-12;7:15;GJ5;  ZZZNAA;SUDAFRICA;ACE
CARDIFF-WALES;CWL;   J   ;2022-03-03;2022-03-24;15:40;7M8;  TOM6423;REINO-UNIDO;ACE
CARDIFF-WALES;CWL;      D;2022-03-06;2022-03-20;20:00;7M8;  TOM6707;REINO-UNIDO;ACE
CHOPINA W WARSZAWIE;WAW;      D;2022-01-16;2022-03-20;0:10;7M8;  TVP7333;POLONIA;ACE
COPENHAGUE;CPH;L      ;2021-12-20;2022-03-21;13:35;73H;  JTD262;DINAMARCA;ACE
COPENHAGUE;CPH;    V  ;2022-01-07;2022-03-25;14:20;32B;  VKG1105;DINAMARCA;ACE
DONCASTER SHEFFIELD ROBIN HOOD;DSA;L      ;2022-01-03;2022-03-21;15:00;7M8;  TOM3189;REINO-UNIDO;ACE
DONCASTER SHEFFIELD ROBIN HOOD;DSA;      D;2022-03-06;2022-03-20;19:45;7M8;  TOM3773;REINO-UNIDO;ACE
DONCASTER SHEFFIELD ROBIN HOOD;DSA;   J   ;2022-03-03;2022-03-24;19:55;7M8;  TOM3493;REINO-UNIDO;ACE
DUBLIN;DUB;   J   ;2021-12-30;2022-03-24;15:00;73H;  TOM1487;IRLANDA;ACE
EAST MIDLANDS;EMA;   J   ;2021-12-30;2022-03-24;15:20;73H;  TOM7415;REINO-UNIDO;ACE
EAST MIDLANDS;EMA;      D;2022-02-27;2022-03-20;19:15;73H;  TOM7719;REINO-UNIDO;ACE
ESTOCOLMO/ARLANDA;ARN;L      ;2021-12-20;2022-03-21;15:35;788;  BLX184;SUECIA;ACE
EXETER;EXT;   J   ;2021-12-16;2022-03-24;11:50;73H;  TOM6463;REINO-UNIDO;ACE
EXETER;EXT;      D;2022-01-02;2022-03-20;14:50;73H;  TOM6701;REINO-UNIDO;ACE
GLASGOW /GLASGOW INTERNACIONAL;GLA;   J   ;2022-03-03;2022-03-24;15:00;7M8;  TOM1449;REINO-UNIDO;ACE
GLASGOW /GLASGOW INTERNACIONAL;GLA;      D;2022-03-06;2022-03-20;19:40;7M8;  TOM1789;REINO-UNIDO;ACE
GOTEBORG /LANDVETTER;GOT;L      ;2021-11-22;2022-03-21;15:20;73H;  BLX284;SUECIA;ACE
HELSINKI / HELSINKI-VANTAA;HEL;     S ;2021-11-06;2022-03-26;13:15;32B;  FIN2134;FINLANDIA;ACE
LILLE  /LESQUIN;LIL;     S ;2022-03-05;2022-03-26;8:45;73H;  TVS2435;FRANCIA;ACE
LONDRES /LUTON APT;LTN;      D;2022-02-20;2022-03-20;14:10;73H;  TOM5725;REINO-UNIDO;ACE
LONDRES /LUTON APT;LTN;   J   ;2022-03-03;2022-03-24;14:30;73H;  TOM5443;REINO-UNIDO;ACE
LONDRES/GATWICK;LGW;   J   ;2022-03-03;2022-03-24;14:45;73H;  TOM4461;REINO-UNIDO;ACE
LONDRES/GATWICK;LGW;L      ;2022-02-14;2022-03-21;14:55;73H;  TOM4141;REINO-UNIDO;ACE
LONDRES/GATWICK;LGW; M     ;2022-03-08;2022-03-22;15:00;73H;  TOM4239;REINO-UNIDO;ACE
LONDRES/GATWICK;LGW;      D;2022-03-06;2022-03-20;18:10;7M8;  TOM4767;REINO-UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN;   J   ;2022-02-10;2022-03-24;13:40;73H;  TOM2469;REINO-UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN; M     ;2022-03-01;2022-03-22;16:00;73H;  TOM2251;REINO-UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN;L      ;2022-03-07;2022-03-14;16:30;7M8;  TOM2147;REINO-UNIDO;ACE
MANCHESTER /INTERNACIONAL;MAN;      D;2022-03-06;2022-03-13;19:50;73H;  TOM2755;REINO-UNIDO;ACE
NANTES / ATLANTIQUE;NTE;     S ;2022-03-05;2022-03-12;7:30;73H;  TVS2428;FRANCIA;ACE
NEWCASTLE;NCL;   J   ;2022-03-03;2022-03-24;17:10;7M8;  TOM1445;REINO-UNIDO;ACE
OSLO / GARDERMOEN;OSL;     S ;2022-03-05;2022-03-26;14:05;73W;  SAS7412;NORUEGA;ACE
OSLO / GARDERMOEN;OSL;     S ;2021-11-06;2022-03-26;18:20;73H;  NOZ9035;NORUEGA;ACE
PARIS/ CHARLES DE GAULLE;CDG;     S ;2022-03-05;2022-03-26;18:05;73H;  TVS2433;FRANCIA;ACE
AALBORG;AAL;L      ;2022-02-14;2022-03-21;14:55;7S8;  NOS1658;DINAMARCA;FUE
AMSTERDAM/SCHIPHOL;AMS;     S ;2022-01-08;2022-03-26;10:30;73H;  TRA6706;HOLANDA;FUE
AMSTERDAM/SCHIPHOL;AMS; M     ;2022-02-22;2022-03-22;11:20;73H;  TRA6508;HOLANDA;FUE
AMSTERDAM/SCHIPHOL;AMS;  X    ;2022-02-09;2022-03-23;12:05;320;  EJU7930;HOLANDA;FUE
AMSTERDAM/SCHIPHOL;AMS; M     ;2022-03-08;2022-03-08;14:40;76W;  TFL533;HOLANDA;FUE
AMSTERDAM/SCHIPHOL;AMS;   J   ;2022-02-17;2022-03-24;15:20;7M8;  TFL526;HOLANDA;FUE
AMSTERDAM/SCHIPHOL;AMS;     S ;2021-11-06;2022-03-26;16:30;320;  EJU7930;HOLANDA;FUE
AMSTERDAM/SCHIPHOL;AMS;      D;2022-02-20;2022-03-20;18:45;7M8;  TFL508;HOLANDA;FUE
BARCELONA-EL PRAT J.T.;BCN;L      ;2021-11-01;2022-03-21;10:45;73H;  RYR6303;ESPANIA;FUE
BARCELONA-EL PRAT J.T.;BCN;  X   D;2022-02-06;2022-03-23;13:15;320;  VLG3015;ESPANIA;FUE
BARCELONA-EL PRAT J.T.;BCN;   J   ;2022-02-17;2022-03-24;13:15;320;  VLG3015;ESPANIA;FUE
BARCELONA-EL PRAT J.T.;BCN;L   V  ;2022-02-25;2022-03-25;13:15;320;  VLG3015;ESPANIA;FUE
BARCELONA-EL PRAT J.T.;BCN;      D;2021-10-31;2022-03-20;18:35;73H;  RYR6303;ESPANIA;FUE
BARCELONA-EL PRAT J.T.;BCN;    V  ;2022-01-07;2022-03-25;19:45;73H;  RYR6303;ESPANIA;FUE
BARCELONA-EL PRAT J.T.;BCN;     S ;2022-02-05;2022-03-26;19:45;73H;  RYR6303;ESPANIA;FUE
BASEL/MULHOUSE EUROAIRPORT CH;BSL;      D;2022-02-13;2022-03-20;10:15;73H;  CXI7272;SUIZA;FUE
BASEL/MULHOUSE EUROAIRPORT CH;BSL; M     ;2022-02-08;2022-03-22;13:00;320;  EZS1222;SUIZA;FUE
BASEL/MULHOUSE EUROAIRPORT CH;BSL;     S ;2021-11-06;2022-03-26;17:45;320;  EZS1222;SUIZA;FUE
BELFAST / INTERNACIONAL;BFS;  X    ;2022-03-02;2022-03-23;15:05;73H;  EXS308;REINO-UNIDO;FUE
BELFAST / INTERNACIONAL;BFS;     S ;2022-01-08;2022-03-26;15:10;73H;  EXS308;REINO-UNIDO;FUE
BERLIN BRANDENBURG;BER; M     ;2021-11-02;2022-03-22;10:55;73H;  RYR1102;ALEMANIA;FUE
BERLIN BRANDENBURG;BER;   J   ;2022-02-03;2022-03-24;10:55;73H;  RYR1102;ALEMANIA;FUE
BERLIN BRANDENBURG;BER;     S ;2022-01-01;2022-03-26;11:00;73H;  RYR1102;ALEMANIA;FUE
BERLIN BRANDENBURG;BER;   J   ;2022-02-17;2022-03-24;12:15;319;  EWG8181;ALEMANIA;FUE
BERLIN BRANDENBURG;BER;     S ;2021-11-06;2022-03-26;12:30;319;  EWG8181;ALEMANIA;FUE
BERLIN BRANDENBURG;BER;   J   ;2022-02-10;2022-03-10;13:00;320;  EJU5924;ALEMANIA;FUE
BERLIN BRANDENBURG;BER;     S ;2022-03-05;2022-03-12;14:05;320;  EJU5924;ALEMANIA;FUE
BERLIN BRANDENBURG;BER; M     ;2022-01-04;2022-03-22;15:40;320;  EJU5924;ALEMANIA;FUE
BILBAO;BIO;     S ;2022-01-29;2022-03-26;17:55;320;  VLG3285;ESPANIA;FUE
BIRMINGHAM / INTERNACIONAL;BHX;    V  ;2021-11-05;2022-03-25;11:20;73H;  RYR3742;REINO-UNIDO;FUE
BIRMINGHAM / INTERNACIONAL;BHX;  X    ;2022-02-02;2022-03-23;11:35;73H;  RYR3742;REINO-UNIDO;FUE
BIRMINGHAM / INTERNACIONAL;BHX;     S ;2022-01-08;2022-03-26;14:50;73H;  EXS1230;REINO-UNIDO;FUE
BIRMINGHAM / INTERNACIONAL;BHX;  X   D;2022-01-19;2022-03-23;14:50;73H;  EXS1230;REINO-UNIDO;FUE
BIRMINGHAM / INTERNACIONAL;BHX;   J   ;2022-02-17;2022-03-24;14:50;73H;  EXS1230;REINO-UNIDO;FUE
BIRMINGHAM / INTERNACIONAL;BHX;     S ;2022-02-05;2022-03-26;17:15;73H;  RYR3742;REINO-UNIDO;FUE
BIRMINGHAM / INTERNACIONAL;BHX;L      ;2021-12-06;2022-03-21;18:15;73H;  RYR3742;REINO-UNIDO;FUE
BOLONIA/ GUGLIELMO MARCONI;BLQ; M     ;2021-11-02;2022-03-22;10:00;7M8;  RYR6290;ITALIA;FUE
BOLONIA/ GUGLIELMO MARCONI;BLQ;     S ;2022-01-01;2022-03-26;12:20;73H;  RYR6290;ITALIA;FUE
BRISTOL;BRS;     S ;2022-01-01;2022-03-26;11:20;320;  EZY6066;REINO-UNIDO;FUE
