num_vuelo;dia_sem;destino;codigo;opera_desde;opera_hasta;hora_salida;aeronave;pais;origen
  CFG1585;1;MUNICH /FRANZ JOSEF STRAUSS;MUC;2022-03-07;2022-03-21;15:15;320;ALEMANIA;TFS
  TUI2703;4;MUNICH /FRANZ JOSEF STRAUSS;MUC;2021-11-04;2022-03-24;15:35;7S8;ALEMANIA;TFS
  EJU3284;7;NANTES / ATLANTIQUE;NTE;2022-02-13;2022-03-20;10:15;320;FRANCIA;TFS
  VOE2807;6;NANTES / ATLANTIQUE;NTE;2022-02-26;2022-03-26;16:35;319;FRANCIA;TFS
  EJU7702;6;NANTES / ATLANTIQUE;NTE;2022-01-01;2022-03-26;17:15;320;FRANCIA;TFS
  EJU7702;2;NANTES / ATLANTIQUE;NTE;2021-12-21;2022-03-22;18:10;320;FRANCIA;TFS
  VOE2807;7;NANTES / ATLANTIQUE;NTE;2022-02-06;2022-03-20;19:30;319;FRANCIA;TFS
  RYR8694;4;NAPOLES;NAP;2022-02-03;2022-03-24;10:15;7M8;ITALIA;TFS
  RYR8694;2;NAPOLES;NAP;2021-12-07;2022-03-22;10:30;7M8;ITALIA;TFS
  RYR8694;6;NAPOLES;NAP;2022-01-08;2022-03-26;10:40;7M8;ITALIA;TFS
  EJU4858;7;NAPOLES;NAP;2021-10-31;2022-03-20;12:00;320;ITALIA;TFS
  EJU4858;2;NAPOLES;NAP;2022-02-08;2022-03-22;12:20;320;ITALIA;TFS
  EJU4858;3;NAPOLES;NAP;2022-03-09;2022-03-23;16:40;320;ITALIA;TFS
  EXS518;6;NEWCASTLE;NCL;2022-01-08;2022-03-26;14:45;73H;REINO-UNIDO;TFS
  EXS518;3;NEWCASTLE;NCL;2022-02-16;2022-03-23;14:45;73H;REINO-UNIDO;TFS
  EXS518;2;NEWCASTLE;NCL;2022-02-01;2022-03-22;14:50;73H;REINO-UNIDO;TFS
  EXS506;5;NEWCASTLE;NCL;2022-03-11;2022-03-25;18:40;73H;REINO-UNIDO;TFS
  EXS506;6;NEWCASTLE;NCL;2022-02-12;2022-03-12;19:30;73H;REINO-UNIDO;TFS
  EJU1602;6;NIZA /COTE D-AZUR;NCE;2022-01-01;2022-03-26;18:00;320;FRANCIA;TFS
  EJU1602;3;NIZA /COTE D-AZUR;NCE;2022-02-09;2022-03-23;18:00;320;FRANCIA;TFS
  CXI2180;7;NUREMBERG;NUE;2022-01-23;2022-03-20;17:40;73H;ALEMANIA;TFS
  CXI2150;4;NUREMBERG;NUE;2022-03-03;2022-03-24;18:25;73H;ALEMANIA;TFS
  JAF1802;7;OOSTENDE-BRUGGE / OOSTENDEN;OST;2022-03-06;2022-03-13;10:50;7M8;BELGICA;TFS
  JAF1802;4;OOSTENDE-BRUGGE / OOSTENDEN;OST;2022-03-03;2022-03-10;13:00;7M8;BELGICA;TFS
  JAF1802;3;OOSTENDE-BRUGGE / OOSTENDEN;OST;2022-02-23;2022-03-23;21:10;7M8;BELGICA;TFS
  JAF1802;6;OOSTENDE-BRUGGE / OOSTENDEN;OST;2022-03-12;2022-03-26;21:10;7M8;BELGICA;TFS
  RYR1207;7;OPORTO;OPO;2022-02-06;2022-03-20;10:30;73H;PORTUGAL;TFS
  RYR1207;4;OPORTO;OPO;2022-02-03;2022-03-24;13:15;73H;PORTUGAL;TFS
  NOZ1823;6;OSLO / GARDERMOEN;OSL;2021-11-06;2022-03-26;16:10;73H;NORUEGA;TFS
  NOZ1823;2;OSLO / GARDERMOEN;OSL;2021-11-02;2022-03-22;17:20;73H;NORUEGA;TFS
  RYR1513;4;PARIS /BEAUVAIS-TILLE AIRPORT;BVA;2022-02-03;2022-03-24;17:10;7M8;FRANCIA;TFS
  RYR1513;7;PARIS /BEAUVAIS-TILLE AIRPORT;BVA;2022-02-06;2022-03-20;17:20;7M8;FRANCIA;TFS
  TVF3121;2;PARIS /ORLY;ORY;2021-11-02;2022-03-22;10:05;73H;FRANCIA;TFS
  TVF3121;4;PARIS /ORLY;ORY;2022-02-10;2022-03-24;10:05;73H;FRANCIA;TFS
  VLG3131;6;PARIS /ORLY;ORY;2022-02-05;2022-03-26;10:30;320;FRANCIA;TFS
  TVF3121;6;PARIS /ORLY;ORY;2021-11-06;2022-03-26;10:35;73H;FRANCIA;TFS
  AFR1163;6;PARIS/ CHARLES DE GAULLE;CDG;2021-11-27;2022-03-26;14:10;319;FRANCIA;TFS
  AFR1163;1;PARIS/ CHARLES DE GAULLE;CDG;2022-02-21;2022-03-21;14:10;319;FRANCIA;TFS
  EJU3858;6;PARIS/ CHARLES DE GAULLE;CDG;2021-11-06;2022-03-26;16:25;320;FRANCIA;TFS
  EJU3858;2;PARIS/ CHARLES DE GAULLE;CDG;2021-11-02;2022-03-22;17:10;32Q;FRANCIA;TFS
  RYR7477;4;PISA / GALILEO GALILEI;PSA;2022-02-03;2022-03-24;10:25;73H;ITALIA;TFS
  RYR7477;6;PISA / GALILEO GALILEI;PSA;2022-01-08;2022-03-26;18:10;73H;ITALIA;TFS
  RYR7477;2;PISA / GALILEO GALILEI;PSA;2021-11-02;2022-03-22;18:35;73H;ITALIA;TFS
  EWG4203;3;PRAGA /RUZYNE;PRG;2022-03-02;2022-03-23;11:30;32A;REPUBLICA-CHECA;TFS
  EWG4203;6;PRAGA /RUZYNE;PRG;2022-03-05;2022-03-26;13:10;319;REPUBLICA-CHECA;TFS
  TVS2037;6;PRAGA /RUZYNE;PRG;2022-03-12;2022-03-19;17:40;73H;REPUBLICA-CHECA;TFS
  BTI762;7;RIGA;RIX;2022-03-13;2022-03-13;14:10;223;LETONIA;TFS
  RYR246;2;ROMA / FIUMICINO;FCO;2021-11-02;2022-03-22;10:15;73H;ITALIA;TFS
  RYR246;6;ROMA / FIUMICINO;FCO;2022-01-01;2022-03-26;10:15;73H;ITALIA;TFS
  RYR246;4;ROMA / FIUMICINO;FCO;2022-02-03;2022-03-24;10:35;73H;ITALIA;TFS
  WZZ8284;5;ROMA / FIUMICINO;FCO;2022-02-04;2022-03-25;18:20;321;ITALIA;TFS
  TFL632;7;ROTTERDAM;RTM;2022-01-02;2022-03-20;13:10;73H;HOLANDA;TFS
  TFL625;4;ROTTERDAM;RTM;2022-03-03;2022-03-24;14:55;73H;HOLANDA;TFS
  TFL624;3;ROTTERDAM;RTM;2021-12-29;2022-03-23;15:00;73H;HOLANDA;TFS
  EWG4377;5;SALZBURGO /W. A. MOZART;SZG;2021-11-05;2022-03-25;11:30;32A;AUSTRIA;TFS
  RYR1123;7;SANTIAGO-ROSALﾍA DE CASTRO;SCQ;2022-01-02;2022-03-20;9:00;73H;ESPANIA;TFS
  RYR1123;4;SANTIAGO-ROSALﾍA DE CASTRO;SCQ;2022-02-03;2022-03-24;9:45;73H;ESPANIA;TFS
  RYR1123;2;SANTIAGO-ROSALﾍA DE CASTRO;SCQ;2021-11-02;2022-03-22;18:15;73H;ESPANIA;TFS
  RYR1123;6;SANTIAGO-ROSALﾍA DE CASTRO;SCQ;2022-02-05;2022-03-26;19:10;73H;ESPANIA;TFS
  RYR1123;5;SANTIAGO-ROSALﾍA DE CASTRO;SCQ;2022-01-07;2022-03-25;20:00;73H;ESPANIA;TFS
  RYR1961;3;SEVILLA;SVQ;2022-03-02;2022-03-23;9:20;73H;ESPANIA;TFS
  RYR1961;1;SEVILLA;SVQ;2021-12-06;2022-03-21;9:30;73H;ESPANIA;TFS
  RYR1961;5;SEVILLA;SVQ;2021-12-31;2022-03-25;14:50;73H;ESPANIA;TFS
  RYR1961;7;SEVILLA;SVQ;2022-02-06;2022-03-20;19:35;73H;ESPANIA;TFS
  RYR1349;2;SHANNON;SNN;2021-11-02;2022-03-22;12:10;73H;IRLANDA;TFS
  RYR1349;6;SHANNON;SNN;2022-01-01;2022-03-26;12:10;73H;IRLANDA;TFS
  EWG2535;7;STUTTGART/ ECHTERDINGEN;STR;2022-03-06;2022-03-20;10:45;319;ALEMANIA;TFS
  EWG2535;6;STUTTGART/ ECHTERDINGEN;STR;2022-02-12;2022-03-26;13:30;32A;ALEMANIA;TFS
  TUI2219;3;STUTTGART/ ECHTERDINGEN;STR;2022-02-16;2022-03-23;16:35;7S8;ALEMANIA;TFS
  EWG2535;3;STUTTGART/ ECHTERDINGEN;STR;2021-11-03;2022-03-23;16:45;32A;ALEMANIA;TFS
  RYR4075;6;TREVISO/S.ANGELO (MIL);TSF;2022-01-01;2022-03-26;15:35;73H;ITALIA;TFS
  RYR4075;3;TREVISO/S.ANGELO (MIL);TSF;2021-11-03;2022-03-23;15:50;73H;ITALIA;TFS
  RYR1971;2;VALENCIA;VLC;2022-03-01;2022-03-22;9:20;73H;ESPANIA;TFS
  RYR1971;7;VALENCIA;VLC;2022-03-06;2022-03-20;9:55;73H;ESPANIA;TFS
  RYR1971;4;VALENCIA;VLC;2022-03-03;2022-03-24;10:00;73H;ESPANIA;TFS
  RYR6122;3;VARSOVIA/MODLIN;WMI;2021-12-01;2022-03-23;17:00;7M8;POLONIA;TFS
  RYR5030;6;VARSOVIA/MODLIN;WMI;2022-01-01;2022-03-26;17:35;7M8;POLONIA;TFS
  NOS1351;1;VERONA /VILLAFRANCA;VRN;2022-03-07;2022-03-21;14:25;7S8;ITALIA;TFS
  RYR4790;6;VIENA  /INTERNACIONAL;VIE;2022-01-01;2022-03-26;11:10;320;AUSTRIA;TFS
  WZZ2832;7;VIENA  /INTERNACIONAL;VIE;2022-02-06;2022-03-20;15:45;321;AUSTRIA;TFS
  WZZ2832;4;VIENA  /INTERNACIONAL;VIE;2022-02-03;2022-03-24;15:55;321;AUSTRIA;TFS
  RYR4790;7;VIENA  /INTERNACIONAL;VIE;2021-10-31;2022-03-20;16:10;320;AUSTRIA;TFS
  RYR4790;3;VIENA  /INTERNACIONAL;VIE;2022-02-23;2022-03-23;16:40;320;AUSTRIA;TFS
  WZZ2832;2;VIENA  /INTERNACIONAL;VIE;2022-03-08;2022-03-22;19:55;321;AUSTRIA;TFS
  RYR8769;7;WEEZE;NRN;2022-01-02;2022-03-20;11:35;73H;ALEMANIA;TFS
  RYR8769;3;WEEZE;NRN;2021-11-03;2022-03-23;13:15;73H;ALEMANIA;TFS
  EDW217;6;ZURICH;ZRH;2022-03-05;2022-03-26;10:25;320;SUIZA;TFS
  EDW232;7;ZURICH;ZRH;2022-03-06;2022-03-20;10:55;320;SUIZA;TFS
  EDW215;3;ZURICH;ZRH;2021-11-03;2022-03-23;11:25;320;SUIZA;TFS
  EDW215;5;ZURICH;ZRH;2022-01-28;2022-03-25;11:30;320;SUIZA;TFS
  CFG1175;5;ZURICH;ZRH;2022-03-11;2022-03-25;13:45;320;SUIZA;TFS
  EDW215;6;ZURICH;ZRH;2022-03-05;2022-03-26;17:05;320;SUIZA;TFS
  VKG1095;7;AALBORG;AAL;2022-02-13;2022-03-20;13:45;32B;DINAMARCA;TFS
  CAT302;6;AARHUS/TIRSTRUP;AAR;2021-12-25;2022-03-26;14:50;734;DINAMARCA;TFS
  TOM1719;7;ABERDEEN/DYCE;ABZ;2022-02-20;2022-03-20;9:30;73H;REINO-UNIDO;TFS
  TOM1323;3;ABERDEEN/DYCE;ABZ;2022-03-02;2022-03-23;9:40;73H;REINO-UNIDO;TFS
  SAS7540;7;BERGEN/FLESLAND;BGO;2022-03-06;2022-03-20;15:05;73H;NORUEGA;TFS
  SDR3141;4;BERLIN BRANDENBURG;BER;2022-03-03;2022-03-24;13:35;320;ALEMANIA;TFS
  SDR3101;6;BERLIN BRANDENBURG;BER;2022-02-12;2022-03-26;15:15;320;ALEMANIA;TFS
  VKG1211;2;BILLUND;BLL;2022-01-11;2022-03-22;12:40;32B;DINAMARCA;TFS
  JTD502;6;BILLUND;BLL;2022-03-05;2022-03-19;13:45;73H;DINAMARCA;TFS
  NVR182;7;BILLUND;BLL;2022-03-13;2022-03-20;14:50;32Q;DINAMARCA;TFS
  DTR673;7;BILLUND;BLL;2022-02-20;2022-03-20;17:10;320;DINAMARCA;TFS
  TOM7337;3;BIRMINGHAM / INTERNACIONAL;BHX;2022-03-02;2022-03-23;16:00;73H;REINO-UNIDO;TFS
  TOM7285;2;BIRMINGHAM / INTERNACIONAL;BHX;2022-03-01;2022-03-22;16:40;7M8;REINO-UNIDO;TFS
  TOM7549;5;BIRMINGHAM / INTERNACIONAL;BHX;2022-03-04;2022-03-25;16:40;7M8;REINO-UNIDO;TFS
  TOM7741;7;BIRMINGHAM / INTERNACIONAL;BHX;2022-03-06;2022-03-20;18:45;7M8;REINO-UNIDO;TFS
  TOM6269;2;BOURNEMOUTH  INTL;BOH;2021-11-02;2022-03-22;13:25;73H;REINO-UNIDO;TFS
  TOM6597;5;BOURNEMOUTH  INTL;BOH;2021-11-05;2022-03-25;14:25;73H;REINO-UNIDO;TFS
  SDR3087;4;BREMEN;BRE;2022-03-03;2022-03-24;14:10;320;ALEMANIA;TFS
  SDR3093;6;BREMEN;BRE;2022-03-12;2022-03-26;14:50;320;ALEMANIA;TFS
  TOM6279;2;BRISTOL;BRS;2022-03-01;2022-03-22;16:30;7M8;REINO-UNIDO;TFS
  TOM6509;5;BRISTOL;BRS;2021-11-05;2022-03-25;16:40;7M8;REINO-UNIDO;TFS
  TOM6751;7;BRISTOL;BRS;2022-03-06;2022-03-20;20:20;7M8;REINO-UNIDO;TFS
  CXI4993;4;BRUSELAS;BRU;2022-03-03;2022-03-10;13:45;73H;BELGICA;TFS
  CXI7993;7;BRUSELAS;BRU;2022-03-06;2022-03-13;15:10;73H;BELGICA;TFS
  TOM6555;5;CARDIFF-WALES;CWL;2022-03-04;2022-03-25;15:50;7M8;REINO-UNIDO;TFS
  TOM6161;1;CARDIFF-WALES;CWL;2022-03-07;2022-03-21;15:50;7M8;REINO-UNIDO;TFS
  TOM6287;2;CARDIFF-WALES;CWL;2022-03-01;2022-03-22;19:30;7M8;REINO-UNIDO;TFS
  TVP7321;4;CHOPINA W WARSZAWIE;WAW;2022-03-10;2022-03-24;14:15;73H;POLONIA;TFS
  FHM5126;7;COLONIA/BONN;CGN;2022-03-06;2022-03-20;10:50;320;ALEMANIA;TFS
  FHM5126;3;COLONIA/BONN;CGN;2022-03-09;2022-03-23;12:00;320;ALEMANIA;TFS
  VKG1123;2;COPENHAGUE;CPH;2022-02-08;2022-03-22;12:50;32B;DINAMARCA;TFS
  SAS7712;7;COPENHAGUE;CPH;2022-03-06;2022-03-20;13:10;321;DINAMARCA;TFS
  VKG1179;7;COPENHAGUE;CPH;2022-02-27;2022-03-20;13:40;32B;DINAMARCA;TFS
  JTD318;6;COPENHAGUE;CPH;2021-12-18;2022-03-26;13:45;73H;DINAMARCA;TFS
  JTD288;2;COPENHAGUE;CPH;2022-01-25;2022-03-22;14:05;73H;DINAMARCA;TFS
  TOM3465;4;DONCASTER SHEFFIELD ROBIN HOOD;DSA;2022-03-03;2022-03-24;14:10;73H;REINO-UNIDO;TFS
  TOM3547;5;DONCASTER SHEFFIELD ROBIN HOOD;DSA;2022-03-04;2022-03-25;19:45;73H;REINO-UNIDO;TFS
  TOM3245;2;DONCASTER SHEFFIELD ROBIN HOOD;DSA;2022-02-15;2022-03-22;20:10;73H;REINO-UNIDO;TFS
  SDR3037;3;DRESDEN;DRS;2022-03-09;2022-03-23;13:45;320;ALEMANIA;TFS
  TOM1225;2;DUBLIN;DUB;2022-03-01;2022-03-22;13:30;73H;IRLANDA;TFS
  TOM7129;1;EAST MIDLANDS;EMA;2022-03-07;2022-03-21;15:30;73H;REINO-UNIDO;TFS
  TOM7581;5;EAST MIDLANDS;EMA;2021-11-05;2022-03-25;15:35;73H;REINO-UNIDO;TFS
  TOM7261;2;EAST MIDLANDS;EMA;2022-02-15;2022-03-22;19:50;73H;REINO-UNIDO;TFS
  TOM1265;2;EDIMBURGO/ TURNHOUSE;EDI;2022-01-11;2022-03-22;13:30;73H;REINO-UNIDO;TFS
  TOM1577;5;EDIMBURGO/ TURNHOUSE;EDI;2021-11-05;2022-03-25;16:40;73H;REINO-UNIDO;TFS
  BLX206;7;ESTOCOLMO/ARLANDA;ARN;2021-12-19;2022-03-20;14:10;73H;SUECIA;TFS
  VKG1817;7;ESTOCOLMO/ARLANDA;ARN;2022-01-23;2022-03-20;14:50;32B;SUECIA;TFS
  NVR178;7;ESTOCOLMO/ARLANDA;ARN;2022-03-06;2022-03-20;14:50;32Q;SUECIA;TFS
  VKG1729;2;ESTOCOLMO/ARLANDA;ARN;2021-11-02;2022-03-22;15:15;32B;SUECIA;TFS
  TOM6585;5;EXETER;EXT;2021-11-05;2022-03-25;12:40;73H;REINO-UNIDO;TFS
  TOM6243;2;EXETER;EXT;2022-01-11;2022-03-22;16:30;73H;REINO-UNIDO;TFS
  TOM1573;5;GLASGOW /GLASGOW INTERNACIONAL;GLA;2022-03-04;2022-03-25;16:20;7M8;REINO-UNIDO;TFS
  BLX214;6;GOTEBORG /LANDVETTER;GOT;2021-11-13;2022-03-26;13:35;73H;SUECIA;TFS
  VKG1727;7;GOTEBORG /LANDVETTER;GOT;2022-03-06;2022-03-20;15:35;32B;SUECIA;TFS
  VKG1315;7;HELSINKI / HELSINKI-VANTAA;HEL;2021-10-31;2022-03-20;13:05;32B;FINLANDIA;TFS
  VKG1305;2;HELSINKI / HELSINKI-VANTAA;HEL;2022-02-08;2022-03-15;13:05;32B;FINLANDIA;TFS
  JTD916;6;HELSINKI / HELSINKI-VANTAA;HEL;2022-01-15;2022-03-26;13:55;73H;FINLANDIA;TFS
  TVS4356;7;JERSEY /STATES;JER;2022-03-06;2022-03-20;9:00;73H;REINO-UNIDO;TFS
  TOM5545;5;LONDRES /LUTON APT;LTN;2022-02-18;2022-03-25;15:25;73H;REINO-UNIDO;TFS
  TOM5275;2;LONDRES /STANSTED;STN;2022-01-11;2022-03-22;13:35;73H;REINO-UNIDO;TFS
  TOM5553;5;LONDRES /STANSTED;STN;2022-01-21;2022-03-25;15:45;73H;REINO-UNIDO;TFS
  TOM4227;2;LONDRES/GATWICK;LGW;2022-03-01;2022-03-22;13:50;73H;REINO-UNIDO;TFS
  TOM4535;5;LONDRES/GATWICK;LGW;2022-02-11;2022-03-25;14:10;73H;REINO-UNIDO;TFS
  TOM4173;1;LONDRES/GATWICK;LGW;2022-03-07;2022-03-21;14:35;7M8;REINO-UNIDO;TFS
  TOM4349;3;LONDRES/GATWICK;LGW;2022-02-16;2022-03-23;14:45;7M8;REINO-UNIDO;TFS
  TOM4459;4;LONDRES/GATWICK;LGW;2022-03-03;2022-03-24;16:05;7M8;REINO-UNIDO;TFS
  TOM4745;7;LONDRES/GATWICK;LGW;2022-03-06;2022-03-20;18:55;7M8;REINO-UNIDO;TFS
  PVG3996;5;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-03-11;2022-03-11;13:00;321;ESPANIA;TFS
  VKG1457;7;MALMO;MMX;2022-03-06;2022-03-13;15:45;32B;SUECIA;TFS
  TOM2355;3;MANCHESTER /INTERNACIONAL;MAN;2022-03-02;2022-03-23;12:50;73H;REINO-UNIDO;TFS
  TOM2203;2;MANCHESTER /INTERNACIONAL;MAN;2022-01-18;2022-03-22;14:30;76W;REINO-UNIDO;TFS
  TOM2107;1;MANCHESTER /INTERNACIONAL;MAN;2022-03-07;2022-03-14;14:30;73H;REINO-UNIDO;TFS
  TOM2477;4;MANCHESTER /INTERNACIONAL;MAN;2022-03-03;2022-03-10;14:40;73H;REINO-UNIDO;TFS
  TOM2589;5;MANCHESTER /INTERNACIONAL;MAN;2022-03-04;2022-03-11;16:30;7M8;REINO-UNIDO;TFS
  TOM2777;7;MANCHESTER /INTERNACIONAL;MAN;2022-02-20;2022-03-20;19:20;73H;REINO-UNIDO;TFS
  TOM1315;3;NEWCASTLE;NCL;2022-03-09;2022-03-23;15:35;7M8;REINO-UNIDO;TFS
  TOM1711;7;NEWCASTLE;NCL;2022-03-06;2022-03-20;19:00;7M8;REINO-UNIDO;TFS
  TOM1257;2;NEWCASTLE;NCL;2022-03-01;2022-03-22;19:30;7M8;REINO-UNIDO;TFS
  TOM5529;5;NORWICH;NWI;2022-03-04;2022-03-25;7:40;73H;REINO-UNIDO;TFS
  TOM5285;2;NORWICH;NWI;2022-03-08;2022-03-22;10:10;73H;REINO-UNIDO;TFS
  SAS7408;7;OSLO / GARDERMOEN;OSL;2022-03-06;2022-03-20;13:20;73H;NORUEGA;TFS
  NOZ9039;6;OSLO / GARDERMOEN;OSL;2022-02-05;2022-03-26;13:45;73H;NORUEGA;TFS
  VKG1559;7;OSLO / GARDERMOEN;OSL;2022-02-13;2022-03-13;15:50;32B;NORUEGA;TFS
  SAS7378;7;STAVANGER /SOLA;SVG;2021-12-26;2022-03-20;15:50;32N;NORUEGA;TFS
  MYX572;5;TALLINN /ULEMISTE;TLL;2021-11-05;2022-03-25;13:25;320;ESTONIA;TFS
  MYX572;7;TALLINN /ULEMISTE;TLL;2021-10-31;2022-03-20;16:50;320;ESTONIA;TFS
  SAS7462;7;TRONDHEIM /VAERNES;TRD;2022-03-06;2022-03-20;14:35;73W;NORUEGA;TFS
  NVD8002;5;VILNIUS;VNO;2022-03-04;2022-03-25;12:35;320;LITUANIA;TFS
  GJT3302;5;VILNIUS;VNO;2021-11-12;2022-03-18;12:45;320;LITUANIA;TFS
  GJT3302;1;VILNIUS;VNO;2022-03-07;2022-03-21;13:55;320;LITUANIA;TFS
  TFL567;7;AMSTERDAM/SCHIPHOL;AMS;2022-02-20;2022-03-20;14:45;7M8;HOLANDA;SPC
  TFL579;3;AMSTERDAM/SCHIPHOL;AMS;2022-03-09;2022-03-23;15:10;7M8;HOLANDA;SPC
  VLG3249;6;BARCELONA-EL PRAT J.T.;BCN;2022-02-26;2022-03-12;11:30;320;ESPANIA;SPC
  JAF1661;6;BRUSELAS;BRU;2022-03-05;2022-03-26;17:10;73H;BELGICA;SPC
  EWG9545;6;DUSSELDORF;DUS;2022-02-05;2022-03-26;12:30;32A;ALEMANIA;SPC
  CFG1434;7;DUSSELDORF;DUS;2022-03-06;2022-03-13;13:15;75T;ALEMANIA;SPC
  EWG9545;2;DUSSELDORF;DUS;2022-02-22;2022-03-22;16:30;32A;ALEMANIA;SPC
  DLH1513;6;FRANKFURT/INTERNACIONAL;FRA;2022-02-19;2022-03-26;14:20;32N;ALEMANIA;SPC
  CFG1404;6;FRANKFURT/INTERNACIONAL;FRA;2022-03-05;2022-03-12;15:10;75T;ALEMANIA;SPC
  IBB314;5;GRAN CANARIA;LPA;2022-03-04;2022-03-25;11:15;AT7;ESPANIA;SPC
  IBB324;5;GRAN CANARIA;LPA;2022-02-11;2022-03-25;14:40;AT7;ESPANIA;SPC
  IBB324;7;GRAN CANARIA;LPA;2022-01-16;2022-03-20;15:10;AT7;ESPANIA;SPC
  IBB312;7;GRAN CANARIA;LPA;2022-02-06;2022-03-20;18:15;AT7;ESPANIA;SPC
  IBB318;5;GRAN CANARIA;LPA;2022-02-11;2022-03-25;21:15;AT7;ESPANIA;SPC
  EWG7529;6;HAMBURGO/ FUHLSBUETTEL;HAM;2022-02-19;2022-03-26;16:15;32A;ALEMANIA;SPC
  IBE3841;1;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;2022-03-07;2022-03-14;19:15;320;ESPANIA;SPC
  CFG1522;3;MUNICH /FRANZ JOSEF STRAUSS;MUC;2022-03-02;2022-03-23;13:55;32B;ALEMANIA;SPC
  VLG8182;7;PARIS /ORLY;ORY;2022-02-06;2022-03-20;10:35;320;FRANCIA;SPC
  EWG2269;6;STUTTGART/ ECHTERDINGEN;STR;2022-02-26;2022-03-19;12:25;32A;ALEMANIA;SPC
  IBB606;1;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-10;2022-03-21;8:30;AT7;ESPANIA;SPC
  IBB608;3;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-02-09;2022-03-23;9:00;AT7;ESPANIA;SPC
  IBB618;2;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-02-01;2022-03-22;12:00;AT7;ESPANIA;SPC
  IBB618;7;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-03-06;2022-03-20;12:00;AT7;ESPANIA;SPC
  IBB622;7;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-02-06;2022-03-20;14:00;AT7;ESPANIA;SPC
  IBB620;5;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-03-04;2022-03-25;14:30;AT7;ESPANIA;SPC
  IBB630;7;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-03-06;2022-03-20;15:30;AT7;ESPANIA;SPC
  IBB632;7;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-16;2022-03-20;16:00;AT7;ESPANIA;SPC
  IBB632;3;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-02-09;2022-03-23;16:00;AT7;ESPANIA;SPC
  IBB644;5;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-03-04;2022-03-25;16:30;AT7;ESPANIA;SPC
  IBB636;6;TENERIFE NORTE-C. LA LAGUNA;TFN;2021-11-06;2022-03-26;18:00;AT7;ESPANIA;SPC
  IBB636;3;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-02-09;2022-03-23;18:00;AT7;ESPANIA;SPC
  IBB638;6;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-15;2022-03-26;19:00;AT7;ESPANIA;SPC
  IBB644;7;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-16;2022-03-20;20:30;AT7;ESPANIA;SPC
  IBB626;5;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-03-04;2022-03-25;20:30;AT7;ESPANIA;SPC
  IBB642;6;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-03-05;2022-03-26;21:00;AT7;ESPANIA;SPC
  EDW232;7;ZURICH;ZRH;2022-03-06;2022-03-20;12:20;320;SUIZA;SPC
  TOM4465;4;LONDRES/GATWICK;LGW;2022-03-10;2022-03-24;15:30;73H;REINO-UNIDO;SPC
  TOM2425;4;MANCHESTER /INTERNACIONAL;MAN;2022-03-10;2022-03-24;13:25;73H;REINO-UNIDO;SPC
  VLG2473;5;BARCELONA-EL PRAT J.T.;BCN;2022-03-01;2022-03-25;13:15;321;ESPANIA;ACE
  VLG2473;2;BARCELONA-EL PRAT J.T.;BCN;2022-03-01;2022-03-25;13:15;321;ESPANIA;ACE
  EXS310;7;BELFAST / INTERNACIONAL;BFS;2021-11-04;2022-03-24;13:50;73H;REINO-UNIDO;ACE
  EXS310;4;BELFAST / INTERNACIONAL;BFS;2021-11-04;2022-03-24;13:50;73H;REINO-UNIDO;ACE
  EJU5926;7;BERLIN BRANDENBURG;BER;2022-02-06;2022-03-15;12:05;320;ALEMANIA;ACE
  EJU5926;2;BERLIN BRANDENBURG;BER;2022-02-06;2022-03-15;12:05;320;ALEMANIA;ACE
  VLG3281;3;BILBAO;BIO;2022-03-02;2022-03-23;9:45;320;ESPANIA;ACE
  VLG3281;1;BILBAO;BIO;2022-03-02;2022-03-23;9:45;320;ESPANIA;ACE
  EXS1202;6;BIRMINGHAM / INTERNACIONAL;BHX;2022-01-07;2022-03-26;14:20;73H;REINO-UNIDO;ACE
  EXS1202;5;BIRMINGHAM / INTERNACIONAL;BHX;2022-01-07;2022-03-26;14:20;73H;REINO-UNIDO;ACE
  EXS1202;2;BIRMINGHAM / INTERNACIONAL;BHX;2022-01-07;2022-03-26;14:20;73H;REINO-UNIDO;ACE
  EXS1802;7;BRISTOL;BRS;2022-03-03;2022-03-24;18:45;73H;REINO-UNIDO;ACE
  EXS1802;4;BRISTOL;BRS;2022-03-03;2022-03-24;18:45;73H;REINO-UNIDO;ACE
  EIN779;5;DUBLIN;DUB;2021-11-02;2022-03-25;18:50;320;IRLANDA;ACE
