Destino;Codigo;Dia_semana;Opera_desde;Opera_hasta;Hora_Salida;Aeronave;Num_vuelo;Pais;Origen
BRUSELAS;BRU;     S ;05/03/2022;26/03/2022;18:40;73H;  JAF1661;BELGICA;TFS
BRUSELAS/CHARLEROI;CRL;      D;27/02/2022;20/03/2022;10:35;73H;  JAF1772;BELGICA;TFS
BRUSELAS/CHARLEROI;CRL;    V  ;04/03/2022;25/03/2022;10:35;7M8;  RYR8179;BELGICA;TFS
BRUSELAS/CHARLEROI;CRL;  X    ;02/02/2022;23/03/2022;10:40;73H;  RYR8179;BELGICA;TFS
BRUSELAS/CHARLEROI;CRL;      D;06/03/2022;20/03/2022;10:40;73H;  RYR8179;BELGICA;TFS
BRUSELAS/CHARLEROI;CRL;  X  S ;02/03/2022;12/03/2022;13:10;7M8;  JAF1591;BELGICA;TFS
BRUSELAS/CHARLEROI;CRL;L      ;01/11/2021;21/03/2022;16:55;73H;  RYR8179;BELGICA;TFS
BRUSELAS/CHARLEROI;CRL;   J   ;04/11/2021;24/03/2022;17:20;73H;  RYR8179;BELGICA;TFS
BRUSELAS/CHARLEROI;CRL;     S ;01/01/2022;26/03/2022;17:20;73H;  RYR8179;BELGICA;TFS
BRUSELAS/CHARLEROI;CRL; M     ;01/02/2022;22/03/2022;17:20;73H;  RYR8179;BELGICA;TFS
BRUSELAS/CHARLEROI;CRL;    V  ;04/03/2022;25/03/2022;17:30;73H;  JAF1772;BELGICA;TFS
BUCAREST /OTOPENI INTERNACIONA;OTP;L      ;17/01/2022;07/03/2022;17:25;321;  WZZ3022;RUMANIA;TFS
BUCAREST /OTOPENI INTERNACIONA;OTP;    V  ;07/01/2022;25/03/2022;19:25;321;  WZZ3022;RUMANIA;TFS
BUCAREST /OTOPENI INTERNACIONA;OTP;L      ;14/03/2022;21/03/2022;19:25;321;  WZZ3022;RUMANIA;TFS
BUDAPEST/ FERIHEGY;BUD;    V  ;07/01/2022;25/03/2022;18:00;321;  WZZ2494;HUNGRIA;TFS
BUDAPEST/ FERIHEGY;BUD;L      ;07/02/2022;21/03/2022;18:00;321;  WZZ2494;HUNGRIA;TFS
BURDEOS;BOD;     S ;05/02/2022;26/03/2022;10:20;319;  VOE2421;FRANCIA;TFS
BURDEOS;BOD;  X    ;09/02/2022;23/03/2022;16:15;320;  EJU1776;FRANCIA;TFS
BURDEOS;BOD;     S ;18/12/2021;26/03/2022;18:00;320;  EJU1776;FRANCIA;TFS
CHOPINA W WARSZAWIE;WAW;   J   ;03/03/2022;10/03/2022;15:10;738;  ENT7346;POLONIA;TFS
CHOPINA W WARSZAWIE;WAW; M   S ;02/11/2021;22/03/2022;16:35;321;  WZZ1496;POLONIA;TFS
CHOPINA W WARSZAWIE;WAW;   J   ;17/02/2022;24/03/2022;16:35;321;  WZZ1496;POLONIA;TFS
COLONIA/BONN;CGN;    V  ;04/03/2022;25/03/2022;10:40;73H;  CXI1052;ALEMANIA;TFS
COLONIA/BONN;CGN;L      ;07/03/2022;21/03/2022;10:40;73H;  CXI1016;ALEMANIA;TFS
COLONIA/BONN;CGN;      D;02/01/2022;20/03/2022;10:50;73H;  RYR1034;ALEMANIA;TFS
COLONIA/BONN;CGN;  X    ;03/11/2021;23/03/2022;11:00;73H;  RYR1034;ALEMANIA;TFS
COLONIA/BONN;CGN;    VSD;04/03/2022;26/03/2022;11:40;319;  EWG253;ALEMANIA;TFS
COLONIA/BONN;CGN;  X    ;02/03/2022;23/03/2022;12:05;32A;  EWG5451;ALEMANIA;TFS
COLONIA/BONN;CGN;L      ;07/03/2022;21/03/2022;16:20;319;  EWG253;ALEMANIA;TFS
COPENHAGUE;CPH;     S ;05/02/2022;26/03/2022;14:05;32N;  SAS2628;DINAMARCA;TFS
COPENHAGUE;CPH; M     ;01/02/2022;22/03/2022;14:50;32N;  SAS2628;DINAMARCA;TFS
COPENHAGUE;CPH;     S ;06/11/2021;26/03/2022;17:15;73H;  NSZ3675;DINAMARCA;TFS
COPENHAGUE;CPH; M     ;02/11/2021;22/03/2022;17:40;73H;  NSZ3675;DINAMARCA;TFS
CORK;ORK;   J   ;23/12/2021;24/03/2022;11:35;320;  EIN875;IRLANDA;TFS
CORK;ORK;L      ;06/12/2021;21/03/2022;17:35;73H;  RYR1401;IRLANDA;TFS
CORK;ORK;L      ;20/12/2021;21/03/2022;17:45;320;  EIN875;IRLANDA;TFS
CORK;ORK;    V  ;07/01/2022;25/03/2022;18:45;73H;  RYR1401;IRLANDA;TFS
CRACOVIA /JUAN PABLO II INTERN;KRK; M     ;02/11/2021;22/03/2022;11:50;7M8;  RYR4514;POLONIA;TFS
CRACOVIA /JUAN PABLO II INTERN;KRK;     S ;01/01/2022;26/03/2022;12:15;7M8;  RYR4514;POLONIA;TFS
DONCASTER SHEFFIELD ROBIN HOOD;DSA;     S ;05/02/2022;26/03/2022;12:55;321;  WUK5928;REINO UNIDO;TFS
DUBLIN;DUB;   J   ;03/03/2022;24/03/2022;11:15;7M8;  RYR7123;IRLANDA;TFS
DUBLIN;DUB;     S ;01/01/2022;26/03/2022;13:25;73H;  RYR7123;IRLANDA;TFS
DUBLIN;DUB;      D;06/03/2022;20/03/2022;19:00;7M8;  RYR7123;IRLANDA;TFS
DUBLIN;DUB;    V  ;10/12/2021;25/03/2022;19:05;320;  EIN765;IRLANDA;TFS
DUBLIN;DUB; M J SD;13/02/2022;26/03/2022;19:05;320;  EIN765;IRLANDA;TFS
DUBLIN;DUB;L X    ;02/03/2022;23/03/2022;19:20;7M8;  RYR7123;IRLANDA;TFS
DUBLIN;DUB;    V  ;04/03/2022;11/03/2022;19:20;7M8;  RYR7123;IRLANDA;TFS
DUBLIN;DUB; M     ;01/03/2022;22/03/2022;19:30;7M8;  RYR7123;IRLANDA;TFS
DUSSELDORF;DUS;    V  ;11/02/2022;25/03/2022;11:30;32A;  EWG9559;ALEMANIA;TFS
DUSSELDORF;DUS;     S ;18/12/2021;19/03/2022;12:15;7S8;  TUI2119;ALEMANIA;TFS
DUSSELDORF;DUS;      D;23/01/2022;20/03/2022;12:45;73H;  CXI4078;ALEMANIA;TFS
DUSSELDORF;DUS;   J   ;10/02/2022;24/03/2022;12:45;73H;  CXI4044;ALEMANIA;TFS
DUSSELDORF;DUS;     S ;19/02/2022;26/03/2022;13:00;32A;  EWG9561;ALEMANIA;TFS
DUSSELDORF;DUS;  X    ;02/03/2022;16/03/2022;13:30;75T;  CFG1434;ALEMANIA;TFS
DUSSELDORF;DUS;   J   ;03/03/2022;03/03/2022;14:25;320;  CFG1434;ALEMANIA;TFS
DUSSELDORF;DUS;  X    ;02/03/2022;16/03/2022;14:35;32A;  EWG5453;ALEMANIA;TFS
DUSSELDORF;DUS;    V  ;04/03/2022;04/03/2022;14:55;75T;  CFG1429;ALEMANIA;TFS
DUSSELDORF;DUS;    V  ;11/03/2022;11/03/2022;14:55;75T;  CFG1428;ALEMANIA;TFS
DUSSELDORF;DUS; M     ;22/02/2022;22/03/2022;16:05;7S8;  TUI2119;ALEMANIA;TFS
DUSSELDORF;DUS;L      ;28/02/2022;21/03/2022;16:15;32A;  EWG9559;ALEMANIA;TFS
DUSSELDORF;DUS;      D;06/03/2022;20/03/2022;16:15;32A;  EWG4559;ALEMANIA;TFS
DUSSELDORF;DUS;   J   ;24/02/2022;24/03/2022;16:20;32A;  EWG9559;ALEMANIA;TFS
DUSSELDORF;DUS;      D;27/02/2022;13/03/2022;16:55;320;  CFG1429;ALEMANIA;TFS
DUSSELDORF;DUS;   J   ;18/11/2021;24/03/2022;17:00;7S8;  TUI2453;ALEMANIA;TFS
DUSSELDORF;DUS;  X    ;23/02/2022;23/03/2022;17:00;7S8;  TUI2119;ALEMANIA;TFS
DUSSELDORF;DUS;   J   ;03/03/2022;24/03/2022;17:00;7S8;  TUI2119;ALEMANIA;TFS
DUSSELDORF;DUS;     S ;05/03/2022;26/03/2022;17:20;320;  CFG1429;ALEMANIA;TFS
EAST MIDLANDS;EMA;      D;06/02/2022;20/03/2022;12:15;73H;  RYR3153;REINO UNIDO;TFS
EAST MIDLANDS;EMA;     S ;05/02/2022;26/03/2022;12:30;73H;  RYR3153;REINO UNIDO;TFS
EAST MIDLANDS;EMA;LM J  D;01/11/2021;24/03/2022;14:35;73H;  EXS634;REINO UNIDO;TFS
EAST MIDLANDS;EMA;     S ;08/01/2022;26/03/2022;14:35;73H;  EXS634;REINO UNIDO;TFS
EAST MIDLANDS;EMA;  X    ;16/02/2022;23/03/2022;14:35;73H;  EXS634;REINO UNIDO;TFS
EAST MIDLANDS;EMA;    V  ;12/11/2021;25/03/2022;14:40;73H;  EXS634;REINO UNIDO;TFS
EAST MIDLANDS;EMA;      D;06/03/2022;20/03/2022;16:40;73H;  EXS652;REINO UNIDO;TFS
EAST MIDLANDS;EMA;    V  ;07/01/2022;25/03/2022;18:35;73H;  RYR3153;REINO UNIDO;TFS
EAST MIDLANDS;EMA;    V  ;11/02/2022;25/03/2022;19:15;73H;  EXS652;REINO UNIDO;TFS
EAST MIDLANDS;EMA;L      ;07/02/2022;21/03/2022;20:35;73H;  RYR3153;REINO UNIDO;TFS
EDIMBURGO/ TURNHOUSE;EDI;    V  ;05/11/2021;25/03/2022;11:55;73H;  RYR6622;REINO UNIDO;TFS
EDIMBURGO/ TURNHOUSE;EDI;L      ;07/02/2022;21/03/2022;12:00;73H;  RYR6622;REINO UNIDO;TFS
EDIMBURGO/ TURNHOUSE;EDI; M JV  ;02/11/2021;25/03/2022;14:25;73H;  EXS728;REINO UNIDO;TFS
EDIMBURGO/ TURNHOUSE;EDI;     S ;08/01/2022;26/03/2022;14:25;73H;  EXS728;REINO UNIDO;TFS
EDIMBURGO/ TURNHOUSE;EDI;      D;16/01/2022;20/03/2022;15:00;73H;  EXS728;REINO UNIDO;TFS
EDIMBURGO/ TURNHOUSE;EDI; M     ;15/03/2022;22/03/2022;15:20;73H;  EXS740;REINO UNIDO;TFS
EDIMBURGO/ TURNHOUSE;EDI;  X    ;02/03/2022;23/03/2022;16:25;320;  EZY6950;REINO UNIDO;TFS
EDIMBURGO/ TURNHOUSE;EDI;      D;31/10/2021;20/03/2022;17:30;73H;  RYR6622;REINO UNIDO;TFS
EDIMBURGO/ TURNHOUSE;EDI;    V  ;05/11/2021;25/03/2022;18:35;320;  EZY6950;REINO UNIDO;TFS
EDIMBURGO/ TURNHOUSE;EDI;     S ;05/02/2022;19/03/2022;18:55;73H;  RYR6622;REINO UNIDO;TFS
EDIMBURGO/ TURNHOUSE;EDI;  X    ;02/02/2022;23/03/2022;19:50;73H;  RYR6622;REINO UNIDO;TFS
EDIMBURGO/ TURNHOUSE;EDI;L      ;01/11/2021;21/03/2022;20:15;320;  EZY6950;REINO UNIDO;TFS
EDIMBURGO/ TURNHOUSE;EDI;    V  ;11/02/2022;25/03/2022;20:50;73H;  EXS740;REINO UNIDO;TFS
EINDHOVEN;EIN;      D;20/02/2022;20/03/2022;11:40;73H;  TRA6216;HOLANDA;TFS
EINDHOVEN;EIN;L      ;07/03/2022;07/03/2022;11:40;73H;  TRA6216;HOLANDA;TFS
EINDHOVEN;EIN; M     ;09/11/2021;22/03/2022;12:10;73H;  TFL591;HOLANDA;TFS
EINDHOVEN;EIN;   J   ;04/11/2021;24/03/2022;14:10;73H;  TFL597;HOLANDA;TFS
EINDHOVEN;EIN;      D;14/11/2021;20/03/2022;15:25;73H;  TFL599;HOLANDA;TFS
EINDHOVEN;EIN;    V  ;04/03/2022;25/03/2022;15:40;73H;  TFL618;HOLANDA;TFS
EINDHOVEN;EIN;   J   ;03/02/2022;24/03/2022;16:45;73H;  TRA6216;HOLANDA;TFS
ESTOCOLMO/ARLANDA;ARN;     S ;05/03/2022;26/03/2022;13:30;32N;  SAS2099;SUECIA;TFS
ESTOCOLMO/ARLANDA;ARN;     S ;12/03/2022;12/03/2022;17:15;73H;  NSZ4272;SUECIA;TFS
ESTOCOLMO/ARLANDA;ARN;     S ;05/03/2022;05/03/2022;18:20;73H;  NSZ4272;SUECIA;TFS
ESTOCOLMO/ARLANDA;ARN; M     ;02/11/2021;22/03/2022;18:35;73H;  NSZ4272;SUECIA;TFS
FRANKFURT /HAHN;HHN;     S ;08/01/2022;26/03/2022;11:15;73H;  RYR5553;ALEMANIA;TFS
FRANKFURT /HAHN;HHN; M     ;01/02/2022;22/03/2022;16:50;73H;  RYR5553;ALEMANIA;TFS
FRANKFURT /HAHN;HHN;   J   ;03/02/2022;24/03/2022;17:40;73H;  RYR5553;ALEMANIA;TFS
FRANKFURT/INTERNACIONAL;FRA;     S ;08/01/2022;26/03/2022;10:35;73H;  RYR1589;ALEMANIA;TFS
FRANKFURT/INTERNACIONAL;FRA;L      ;07/02/2022;21/03/2022;11:35;73H;  RYR1589;ALEMANIA;TFS
FRANKFURT/INTERNACIONAL;FRA;   J   ;03/02/2022;24/03/2022;12:40;7S8;  TUI2529;ALEMANIA;TFS
FRANKFURT/INTERNACIONAL;FRA;  X    ;02/03/2022;23/03/2022;12:40;7M8;  TUI2143;ALEMANIA;TFS
FRANKFURT/INTERNACIONAL;FRA;   J S ;03/03/2022;26/03/2022;13:15;7M8;  TUI2143;ALEMANIA;TFS
FRANKFURT/INTERNACIONAL;FRA;     S ;26/02/2022;26/03/2022;13:20;32B;  CFG1479;ALEMANIA;TFS
FRANKFURT/INTERNACIONAL;FRA;  X    ;02/03/2022;23/03/2022;13:35;32B;  CFG1479;ALEMANIA;TFS
FRANKFURT/INTERNACIONAL;FRA;     S ;05/03/2022;12/03/2022;14:15;32Q;  DLH1501;ALEMANIA;TFS
FRANKFURT/INTERNACIONAL;FRA;      D;06/03/2022;20/03/2022;14:25;32A;  OCN307;ALEMANIA;TFS
FRANKFURT/INTERNACIONAL;FRA;    V  ;04/03/2022;25/03/2022;14:50;75T;  CFG1478;ALEMANIA;TFS
FRANKFURT/INTERNACIONAL;FRA;   J   ;03/02/2022;24/03/2022;15:00;32A;  OCN307;ALEMANIA;TFS
FRANKFURT/INTERNACIONAL;FRA; MX    ;01/03/2022;23/03/2022;15:00;32A;  OCN307;ALEMANIA;TFS
FRANKFURT/INTERNACIONAL;FRA;    V  ;04/03/2022;11/03/2022;15:00;32A;  OCN307;ALEMANIA;TFS
FRANKFURT/INTERNACIONAL;FRA;   J   ;03/03/2022;17/03/2022;15:05;32B;  CFG1478;ALEMANIA;TFS
FRANKFURT/INTERNACIONAL;FRA;      D;06/03/2022;13/03/2022;16:40;320;  CFG1479;ALEMANIA;TFS
FRANKFURT/INTERNACIONAL;FRA;L      ;07/03/2022;21/03/2022;16:40;32B;  CFG1478;ALEMANIA;TFS
GINEBRA/COINTRIN;GVA;     S ;06/11/2021;26/03/2022;11:30;320;  EZS1542;SUIZA;TFS
GINEBRA/COINTRIN;GVA; M     ;01/03/2022;22/03/2022;15:30;320;  EZS1542;SUIZA;TFS
GLASGOW /GLASGOW INTERNACIONAL;GLA;LMXJV D;31/10/2021;25/03/2022;14:25;73H;  EXS156;REINO UNIDO;TFS
GLASGOW /GLASGOW INTERNACIONAL;GLA;     S ;08/01/2022;26/03/2022;14:25;73H;  EXS156;REINO UNIDO;TFS
GLASGOW /GLASGOW INTERNACIONAL;GLA; M     ;15/02/2022;22/03/2022;16:25;73H;  EXS126;REINO UNIDO;TFS
GLASGOW /GLASGOW INTERNACIONAL;GLA;  X    ;03/11/2021;23/03/2022;17:15;320;  EZY6894;REINO UNIDO;TFS
GLASGOW /GLASGOW INTERNACIONAL;GLA;      D;06/02/2022;20/03/2022;18:05;320;  EZY6894;REINO UNIDO;TFS
GLASGOW /GLASGOW INTERNACIONAL;GLA;     S ;01/01/2022;26/03/2022;18:15;320;  EZY6894;REINO UNIDO;TFS
GLASGOW /GLASGOW INTERNACIONAL;GLA;    V  ;04/03/2022;25/03/2022;20:35;73H;  EXS126;REINO UNIDO;TFS
GLASGOW /GLASGOW INTERNACIONAL;GLA;    V  ;25/02/2022;25/03/2022;20:45;73H;  EXS160;REINO UNIDO;TFS
GLASGOW /PRESTWICK;PIK;      D;06/02/2022;20/03/2022;11:30;73H;  RYR654;REINO UNIDO;TFS
GLASGOW /PRESTWICK;PIK;    V  ;07/01/2022;25/03/2022;19:00;73H;  RYR654;REINO UNIDO;TFS
GLASGOW /PRESTWICK;PIK;     S ;12/03/2022;12/03/2022;19:00;73H;  RYR654;REINO UNIDO;TFS
GLASGOW /PRESTWICK;PIK;L      ;01/11/2021;21/03/2022;19:20;73H;  RYR654;REINO UNIDO;TFS
GLASGOW /PRESTWICK;PIK;     S ;05/03/2022;05/03/2022;19:20;73H;  RYR654;REINO UNIDO;TFS
GRAN CANARIA;LPA;LMXJVSD;02/03/2022;26/03/2022;7:00;AT7;  IBB156;ESPAﾑA;TFS
GRAN CANARIA;LPA;    V D;04/03/2022;25/03/2022;14:15;AT7;  IBB150;ESPAﾑA;TFS
GRAN CANARIA;LPA;     S ;05/03/2022;05/03/2022;14:40;AT7;  IBB150;ESPAﾑA;TFS
GRAN CANARIA;LPA;     S ;12/03/2022;12/03/2022;15:00;AT7;  IBB150;ESPAﾑA;TFS
GRAN CANARIA;LPA;LMXJ   ;01/03/2022;24/03/2022;15:10;AT7;  IBB150;ESPAﾑA;TFS
GRAN CANARIA;LPA;LMXJVSD;01/03/2022;26/03/2022;16:30;AT7;  IBB154;ESPAﾑA;TFS
GRAN CANARIA;LPA;LMXJVSD;01/03/2022;26/03/2022;21:10;AT7;  IBB128;ESPAﾑA;TFS
HAMBURGO/ FUHLSBUETTEL;HAM;   J   ;04/11/2021;24/03/2022;12:05;32A;  EWG7533;ALEMANIA;TFS
HAMBURGO/ FUHLSBUETTEL;HAM;      D;13/02/2022;20/03/2022;12:15;32A;  EWG7533;ALEMANIA;TFS
HAMBURGO/ FUHLSBUETTEL;HAM;    V  ;04/03/2022;25/03/2022;12:35;319;  EWG7533;ALEMANIA;TFS
HAMBURGO/ FUHLSBUETTEL;HAM;    V  ;11/02/2022;25/03/2022;13:15;320;  CFG1449;ALEMANIA;TFS
HAMBURGO/ FUHLSBUETTEL;HAM;  X    ;16/02/2022;23/03/2022;13:40;75T;  CFG1449;ALEMANIA;TFS
HAMBURGO/ FUHLSBUETTEL;HAM;      D;07/11/2021;20/03/2022;14:50;320;  CFG1449;ALEMANIA;TFS
HAMBURGO/ FUHLSBUETTEL;HAM;L      ;07/03/2022;21/03/2022;15:00;320;  CFG1449;ALEMANIA;TFS
HAMBURGO/ FUHLSBUETTEL;HAM; M     ;08/02/2022;22/03/2022;15:10;32A;  EWG7533;ALEMANIA;TFS
HAMBURGO/ FUHLSBUETTEL;HAM;     S ;06/11/2021;26/03/2022;16:25;32A;  EWG7533;ALEMANIA;TFS
HAMBURGO/ FUHLSBUETTEL;HAM;     S ;26/02/2022;26/03/2022;16:25;320;  CFG1449;ALEMANIA;TFS
HANNOVER;HAJ;    V  ;21/01/2022;25/03/2022;11:55;73H;  CXI2252;ALEMANIA;TFS
HANNOVER;HAJ;L      ;17/01/2022;21/03/2022;12:05;73H;  CXI2220;ALEMANIA;TFS
HANNOVER;HAJ; M     ;08/02/2022;22/03/2022;13:20;7S8;  TUI2145;ALEMANIA;TFS
HANNOVER;HAJ;      D;13/03/2022;20/03/2022;16:10;320;  CFG9487;ALEMANIA;TFS
HANNOVER;HAJ;   J   ;03/03/2022;24/03/2022;16:50;7S8;  TUI2145;ALEMANIA;TFS
HANNOVER;HAJ;     S ;05/03/2022;12/03/2022;16:50;7S8;  TUI2145;ALEMANIA;TFS
HANNOVER;HAJ;   J   ;03/03/2022;10/03/2022;18:00;7S8;  TUI2347;ALEMANIA;TFS
HELSINKI / HELSINKI-VANTAA;HEL;  X V D;31/10/2021;25/03/2022;13:50;32B;  FIN1692;FINLANDIA;TFS
HELSINKI / HELSINKI-VANTAA;HEL; M     ;02/11/2021;22/03/2022;15:55;73H;  NSZ2879;FINLANDIA;TFS
HELSINKI / HELSINKI-VANTAA;HEL;     S ;11/12/2021;26/03/2022;22:40;73H;  NSZ2877;FINLANDIA;TFS
HELSINKI / HELSINKI-VANTAA;HEL;   J   ;06/01/2022;24/03/2022;22:45;73H;  NSZ2879;FINLANDIA;TFS
HELSINKI / HELSINKI-VANTAA;HEL; M J S ;02/11/2021;26/03/2022;23:00;32B;  FIN1694;FINLANDIA;TFS
HELSINKI / HELSINKI-VANTAA;HEL;    V  ;07/01/2022;25/03/2022;23:05;73H;  NSZ2879;FINLANDIA;TFS
KARLSRUHE-BADEN BAD/SOELLINGEN;FKB;     S ;01/01/2022;26/03/2022;10:10;73H;  RYR3324;ALEMANIA;TFS
KARLSRUHE-BADEN BAD/SOELLINGEN;FKB;L      ;01/11/2021;21/03/2022;10:15;73H;  RYR3324;ALEMANIA;TFS
KATOWICE / PYRZOWICE;KTW;   J   ;03/03/2022;10/03/2022;15:10;738;  ENT7370;POLONIA;TFS
KATOWICE / PYRZOWICE;KTW;  X    ;15/12/2021;23/03/2022;17:20;321;  WZZ1180;POLONIA;TFS
KATOWICE / PYRZOWICE;KTW;     S ;05/02/2022;19/03/2022;20:00;321;  WZZ1180;POLONIA;TFS
KEFLAVIK INTERNATIONAL;KEF;  X    ;02/02/2022;23/03/2022;14:40;7M8;  NOS3925;ISLANDIA;TFS
KEFLAVIK INTERNATIONAL;KEF;L      ;07/03/2022;21/03/2022;14:40;7S8;  NOS1925;ISLANDIA;TFS
KEFLAVIK INTERNATIONAL;KEF;  X  S ;12/02/2022;26/03/2022;14:50;76W;  ICE581;ISLANDIA;TFS
KEFLAVIK INTERNATIONAL;KEF;  X  S ;02/03/2022;26/03/2022;15:00;7M9;  ICE583;ISLANDIA;TFS
KEFLAVIK INTERNATIONAL;KEF; M     ;02/11/2021;22/03/2022;16:00;32Q;  FPY0621;ISLANDIA;TFS
KEFLAVIK INTERNATIONAL;KEF;     S ;08/01/2022;26/03/2022;16:00;32Q;  FPY0621;ISLANDIA;TFS
LEEDS /LEEDS-BRADFORD;LBA;L  JV D;04/11/2021;25/03/2022;14:00;73H;  EXS224;REINO UNIDO;TFS
LEEDS /LEEDS-BRADFORD;LBA;     S ;08/01/2022;26/03/2022;14:00;73H;  EXS224;REINO UNIDO;TFS
LEEDS /LEEDS-BRADFORD;LBA;  X    ;16/02/2022;23/03/2022;14:00;73H;  EXS224;REINO UNIDO;TFS
LEEDS /LEEDS-BRADFORD;LBA; M     ;02/11/2021;22/03/2022;14:10;73H;  EXS224;REINO UNIDO;TFS
LEEDS /LEEDS-BRADFORD;LBA;   J   ;03/02/2022;24/03/2022;15:15;73H;  RYR2493;REINO UNIDO;TFS
LEEDS /LEEDS-BRADFORD;LBA;    V  ;11/02/2022;25/03/2022;16:00;73H;  EXS244;REINO UNIDO;TFS
LEEDS /LEEDS-BRADFORD;LBA; M     ;08/03/2022;22/03/2022;16:10;73H;  EXS244;REINO UNIDO;TFS
LEEDS /LEEDS-BRADFORD;LBA;      D;06/03/2022;20/03/2022;18:10;73H;  EXS244;REINO UNIDO;TFS
LEEDS /LEEDS-BRADFORD;LBA; M   S ;01/02/2022;26/03/2022;18:20;73H;  RYR2493;REINO UNIDO;TFS
LEIPZIG;LEJ;L      ;07/03/2022;21/03/2022;15:05;32B;  CFG1467;ALEMANIA;TFS
LEIPZIG;LEJ;    V  ;04/03/2022;11/03/2022;15:20;32B;  CFG1467;ALEMANIA;TFS
LIEGE /BIERSET;LGG;      D;14/11/2021;20/03/2022;13:45;73H;  JAF1603;BELGICA;TFS
LIEGE /BIERSET;LGG;    V  ;04/03/2022;18/03/2022;13:45;73H;  JAF1603;BELGICA;TFS
LISBOA;LIS;L      ;07/02/2022;21/03/2022;14:15;E90;  TAP1127;PORTUGAL;TFS
LISBOA;LIS;  X V D;02/03/2022;13/03/2022;14:15;E90;  TAP1127;PORTUGAL;TFS
LISBOA;LIS; M     ;01/03/2022;15/03/2022;14:20;73H;  RYR3282;PORTUGAL;TFS
LISBOA;LIS;     S ;05/02/2022;12/03/2022;14:55;320;  TAP1127;PORTUGAL;TFS
LISBOA;LIS;     S ;05/02/2022;26/03/2022;19:30;73H;  RYR3282;PORTUGAL;TFS
LISBOA;LIS;   J   ;03/02/2022;24/03/2022;19:55;73H;  RYR3282;PORTUGAL;TFS
LIVERPOOL /INTERNACIONAL;LPL;  X   D;02/02/2022;23/03/2022;11:10;73H;  RYR4347;REINO UNIDO;TFS
LIVERPOOL /INTERNACIONAL;LPL;  X    ;03/11/2021;23/03/2022;18:40;320;  EZY7170;REINO UNIDO;TFS
LIVERPOOL /INTERNACIONAL;LPL;   J   ;10/02/2022;24/03/2022;18:40;320;  EZY7170;REINO UNIDO;TFS
LIVERPOOL /INTERNACIONAL;LPL;     S ;05/03/2022;12/03/2022;20:00;320;  EZY7170;REINO UNIDO;TFS
LONDRES / HEATHROW;LHR;   J   ;30/12/2021;24/03/2022;12:20;320;  BAW2731;REINO UNIDO;TFS
LONDRES / HEATHROW;LHR;      D;09/01/2022;20/03/2022;12:20;320;  BAW2731;REINO UNIDO;TFS
LONDRES / HEATHROW;LHR;    V  ;04/03/2022;04/03/2022;13:10;320;  BAW2703;REINO UNIDO;TFS
LONDRES / HEATHROW;LHR; M     ;02/11/2021;22/03/2022;13:55;320;  BAW2731;REINO UNIDO;TFS
LONDRES / HEATHROW;LHR;    V  ;07/01/2022;25/03/2022;13:55;320;  BAW2731;REINO UNIDO;TFS
LONDRES / HEATHROW;LHR;L      ;22/11/2021;21/03/2022;14:15;320;  BAW2731;REINO UNIDO;TFS
LONDRES / HEATHROW;LHR;  X    ;22/12/2021;23/03/2022;14:20;320;  BAW2731;REINO UNIDO;TFS
LONDRES / HEATHROW;LHR;     S ;06/11/2021;26/03/2022;14:35;32N;  BAW2665;REINO UNIDO;TFS
LONDRES / HEATHROW;LHR;   J   ;03/02/2022;24/03/2022;14:50;32N;  BAW2703;REINO UNIDO;TFS
LONDRES / HEATHROW;LHR;     S ;05/02/2022;26/03/2022;15:15;32N;  BAW415;REINO UNIDO;TFS
LONDRES / HEATHROW;LHR;     S ;08/01/2022;26/03/2022;16:25;321;  BAW2703;REINO UNIDO;TFS
LONDRES / HEATHROW;LHR;    V  ;11/03/2022;11/03/2022;16:55;320;  BAW2665;REINO UNIDO;TFS
LONDRES / HEATHROW;LHR;      D;31/10/2021;20/03/2022;17:55;320;  BAW2703;REINO UNIDO;TFS
LONDRES / HEATHROW;LHR;    V  ;05/11/2021;25/03/2022;17:55;321;  BAW415;REINO UNIDO;TFS
LONDRES / HEATHROW;LHR;L X    ;07/03/2022;14/03/2022;17:55;321;  BAW415;REINO UNIDO;TFS
LONDRES / HEATHROW;LHR;     S ;05/03/2022;05/03/2022;18:05;320;  BAW2731;REINO UNIDO;TFS
LONDRES /LUTON APT;LTN;  X    ;02/02/2022;23/03/2022;11:40;73H;  RYR3514;REINO UNIDO;TFS
LONDRES /LUTON APT;LTN;L     D;31/10/2021;21/03/2022;12:15;320;  EZY2038;REINO UNIDO;TFS
LONDRES /LUTON APT;LTN;    V  ;04/02/2022;25/03/2022;12:15;320;  EZY2038;REINO UNIDO;TFS
LONDRES /LUTON APT;LTN; M     ;08/02/2022;22/03/2022;12:45;320;  EZY2040;REINO UNIDO;TFS
LONDRES /LUTON APT;LTN;   J   ;04/11/2021;24/03/2022;12:55;320;  EZY2038;REINO UNIDO;TFS
LONDRES /LUTON APT;LTN;     S ;05/03/2022;26/03/2022;15:45;320;  EZY2040;REINO UNIDO;TFS
LONDRES /LUTON APT;LTN;      D;06/02/2022;20/03/2022;18:45;73H;  RYR3514;REINO UNIDO;TFS
LONDRES /LUTON APT;LTN;     S ;05/03/2022;12/03/2022;18:55;320;  EZY2038;REINO UNIDO;TFS
