num_vuelo;dia_sem;destino;codigo;hora_salida;aeronave;pais;origen
  IBB488;2022-03-07;LANZAROTE CÉSAR MANRIQUE;ACE;22:00;AT7;ESPANIA;TFN
  IBE3945;2022-03-12;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;7:00;321;ESPANIA;TFN
  IBE3945;2022-03-11;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;7:00;321;ESPANIA;TFN
  IBE3945;2022-03-10;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;7:00;321;ESPANIA;TFN
  IBE3945;2022-03-09;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;7:00;321;ESPANIA;TFN
  IBE3945;2022-03-07;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;7:00;321;ESPANIA;TFN
  AEA9045;2022-03-10;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;7:10;73H;ESPANIA;TFN
  AEA9045;2022-03-09;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;7:10;73H;ESPANIA;TFN
  AEA9045;2022-03-08;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;7:10;73H;ESPANIA;TFN
  AEA9045;2022-03-07;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;7:10;73H;ESPANIA;TFN
  AEA9045;2022-03-12;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;7:10;73H;ESPANIA;TFN
  AEA9045;2022-03-11;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;7:10;73H;ESPANIA;TFN
  AEA9047;2022-03-12;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;10:00;788;ESPANIA;TFN
  AEA9047;2022-03-11;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;10:00;788;ESPANIA;TFN
  AEA9047;2022-03-08;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;10:00;788;ESPANIA;TFN
  AEA9047;2022-03-13;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;10:00;788;ESPANIA;TFN
  AEA9047;2022-03-09;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;10:00;788;ESPANIA;TFN
  AEA9047;2022-03-10;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;10:10;73H;ESPANIA;TFN
  AEA9047;2022-03-07;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;10:10;73H;ESPANIA;TFN
  IBE3943;2022-03-13;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;11:15;321;ESPANIA;TFN
  IBE3943;2022-03-12;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;11:15;321;ESPANIA;TFN
  IBE3943;2022-03-11;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;11:15;321;ESPANIA;TFN
  IBE3943;2022-03-08;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;11:15;321;ESPANIA;TFN
  IBE3943;2022-03-07;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;11:15;321;ESPANIA;TFN
  IBE3937;2022-03-13;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;14:20;321;ESPANIA;TFN
  IBE3937;2022-03-12;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;14:20;321;ESPANIA;TFN
  IBE3937;2022-03-11;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;14:20;321;ESPANIA;TFN
  IBE3937;2022-03-10;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;14:20;321;ESPANIA;TFN
  IBE3937;2022-03-08;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;14:20;321;ESPANIA;TFN
  IBE3937;2022-03-07;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;14:20;321;ESPANIA;TFN
  AEA9049;2022-03-11;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;14:25;73H;ESPANIA;TFN
  AEA9049;2022-03-08;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;14:25;73H;ESPANIA;TFN
  AEA9049;2022-03-07;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;14:25;73H;ESPANIA;TFN
  IBE3957;2022-03-13;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;17:30;320;ESPANIA;TFN
  IBE3957;2022-03-11;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;17:30;320;ESPANIA;TFN
  AEA9117;2022-03-12;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;17:55;789;ESPANIA;TFN
  AEA9117;2022-03-11;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;17:55;789;ESPANIA;TFN
  AEA9117;2022-03-10;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;17:55;789;ESPANIA;TFN
  AEA9117;2022-03-09;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;17:55;789;ESPANIA;TFN
  AEA9117;2022-03-08;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;17:55;789;ESPANIA;TFN
  AEA9117;2022-03-07;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;17:55;789;ESPANIA;TFN
  IBE3939;2022-03-13;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;19:05;320;ESPANIA;TFN
  IBE3939;2022-03-12;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;19:05;320;ESPANIA;TFN
  IBE3939;2022-03-11;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;19:05;320;ESPANIA;TFN
  IBE3939;2022-03-10;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;19:05;320;ESPANIA;TFN
  IBE3939;2022-03-09;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;19:05;320;ESPANIA;TFN
  IBE3939;2022-03-07;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;19:05;320;ESPANIA;TFN
  VLG3277;2022-03-08;MALAGA-COSTA DEL SOL;AGP;15:15;320;ESPANIA;TFN
  VLG3277;2022-03-07;MALAGA-COSTA DEL SOL;AGP;15:15;320;ESPANIA;TFN
  VLG3257;2022-03-08;SEVILLA;SVQ;8:45;320;ESPANIA;TFN
  VLG3257;2022-03-07;SEVILLA;SVQ;8:45;320;ESPANIA;TFN
  VLG3257;2022-03-13;SEVILLA;SVQ;8:45;320;ESPANIA;TFN
  VLG3257;2022-03-10;SEVILLA;SVQ;8:45;320;ESPANIA;TFN
  VLG3255;2022-03-12;SEVILLA;SVQ;14:15;320;ESPANIA;TFN
  VLG3255;2022-03-07;SEVILLA;SVQ;14:15;320;ESPANIA;TFN
  IBB5550;2022-03-13;ZARAGOZA;ZAZ;8:15;295;ESPANIA;TFN
  IBB5550;2022-03-11;ZARAGOZA;ZAZ;8:15;295;ESPANIA;TFN
