;;Destino;Codigo;Dia_semana;Opera_desde;Opera_hasta;Hora_Salida;Aeronave;Num_vuelo;Pais;Escala;Origen
W21;Destino;TENERIFE NORTE-C. LA LAGUNA;TFN;      D;06/02/2022;20/03/2022;14:00;AT7;  IBB622;ESPAÑA;;SPC
W21;Destino;TENERIFE NORTE-C. LA LAGUNA;TFN;    V  ;04/03/2022;25/03/2022;14:30;AT7;  IBB620;ESPAÑA;;SPC
W21;Destino;TENERIFE NORTE-C. LA LAGUNA;TFN;      D;06/03/2022;20/03/2022;15:30;AT7;  IBB630;ESPAÑA;;SPC
W21;Destino;TENERIFE NORTE-C. LA LAGUNA;TFN;L    S ;11/12/2021;26/03/2022;16:00;AT7;  IBB632;ESPAÑA;;SPC
W21;Destino;TENERIFE NORTE-C. LA LAGUNA;TFN; M JV  ;24/12/2021;25/03/2022;16:00;AT7;  IBB632;ESPAÑA;;SPC
W21;Destino;TENERIFE NORTE-C. LA LAGUNA;TFN;      D;16/01/2022;20/03/2022;16:00;AT7;  IBB632;ESPAÑA;;SPC
W21;Destino;TENERIFE NORTE-C. LA LAGUNA;TFN;  X    ;09/02/2022;23/03/2022;16:00;AT7;  IBB632;ESPAÑA;;SPC
W21;Destino;TENERIFE NORTE-C. LA LAGUNA;TFN;    V  ;04/03/2022;25/03/2022;16:30;AT7;  IBB644;ESPAÑA;;SPC
W21;Destino;TENERIFE NORTE-C. LA LAGUNA;TFN;L  J S ;08/01/2022;26/03/2022;17:00;AT7;  IBB634;ESPAÑA;;SPC
W21;Destino;TENERIFE NORTE-C. LA LAGUNA;TFN; MX V D;01/02/2022;25/03/2022;17:00;AT7;  IBB634;ESPAÑA;;SPC
W21;Destino;TENERIFE NORTE-C. LA LAGUNA;TFN;     S ;06/11/2021;26/03/2022;18:00;AT7;  IBB636;ESPAÑA;;SPC
W21;Destino;TENERIFE NORTE-C. LA LAGUNA;TFN;LM JV D;23/12/2021;25/03/2022;18:00;AT7;  IBB636;ESPAÑA;;SPC
W21;Destino;TENERIFE NORTE-C. LA LAGUNA;TFN;LMXJVSD;10/01/2022;26/03/2022;18:00;AT7;  CNF455;ESPAÑA;;SPC
W21;Destino;TENERIFE NORTE-C. LA LAGUNA;TFN;  X    ;09/02/2022;23/03/2022;18:00;AT7;  IBB636;ESPAÑA;;SPC
W21;Destino;TENERIFE NORTE-C. LA LAGUNA;TFN;     S ;15/01/2022;26/03/2022;19:00;AT7;  IBB638;ESPAÑA;;SPC
W21;Destino;TENERIFE NORTE-C. LA LAGUNA;TFN;    V D;04/02/2022;25/03/2022;19:00;AT7;  IBB638;ESPAÑA;;SPC
W21;Destino;TENERIFE NORTE-C. LA LAGUNA;TFN;LMXJ   ;01/03/2022;24/03/2022;19:00;AT7;  IBB638;ESPAÑA;;SPC
W21;Destino;TENERIFE NORTE-C. LA LAGUNA;TFN; M     ;01/03/2022;01/03/2022;19:30;AT7;  IBB6161;ESPAÑA;;SPC
W21;Destino;TENERIFE NORTE-C. LA LAGUNA;TFN;LMXJV D;10/01/2022;25/03/2022;20:00;AT7;  IBB640;ESPAÑA;;SPC
W21;Destino;TENERIFE NORTE-C. LA LAGUNA;TFN;LMXJ S ;03/01/2022;26/03/2022;20:15;AT7;  CNF468;ESPAÑA;;SPC
W21;Destino;TENERIFE NORTE-C. LA LAGUNA;TFN;    V D;14/01/2022;25/03/2022;20:30;AT7;  CNF468;ESPAÑA;;SPC
W21;Destino;TENERIFE NORTE-C. LA LAGUNA;TFN;      D;16/01/2022;20/03/2022;20:30;AT7;  IBB644;ESPAÑA;;SPC
W21;Destino;TENERIFE NORTE-C. LA LAGUNA;TFN; M     ;01/03/2022;01/03/2022;20:30;AT7;  IBB6131;ESPAÑA;;SPC
W21;Destino;TENERIFE NORTE-C. LA LAGUNA;TFN;    V  ;04/03/2022;25/03/2022;20:30;AT7;  IBB626;ESPAÑA;;SPC
W21;Destino;TENERIFE NORTE-C. LA LAGUNA;TFN;    V D;14/01/2022;25/03/2022;21:00;AT7;  IBB642;ESPAÑA;;SPC
W21;Destino;TENERIFE NORTE-C. LA LAGUNA;TFN;     S ;05/03/2022;26/03/2022;21:00;AT7;  IBB642;ESPAÑA;;SPC
W21;Destino;ZURICH;ZRH;      D;06/03/2022;20/03/2022;12:20;320;  EDW232;SUIZA;;SPC
W21;Destino;ALICANTE-ELCHE MIGUEL HDEZ.;ALC; M     ;01/03/2022;15/03/2022;7:10;320;  VLG3119;ESPAÑA;;TFN
W21;Destino;ALICANTE-ELCHE MIGUEL HDEZ.;ALC;   J   ;04/11/2021;24/03/2022;11:15;73H;  RYR3347;ESPAÑA;;TFN
W21;Destino;ALICANTE-ELCHE MIGUEL HDEZ.;ALC;      D;31/10/2021;20/03/2022;17:35;73H;  RYR3347;ESPAÑA;;TFN
W21;Destino;ALICANTE-ELCHE MIGUEL HDEZ.;ALC;   J   ;03/02/2022;24/03/2022;17:45;320;  VLG3119;ESPAÑA;;TFN
W21;Destino;ALICANTE-ELCHE MIGUEL HDEZ.;ALC;     S ;26/02/2022;26/03/2022;19:30;320;  VLG3119;ESPAÑA;;TFN
W21;Destino;ASTURIAS;OVD;L      ;07/03/2022;21/03/2022;7:10;320;  VLG3202;ESPAÑA;;TFN
W21;Destino;ASTURIAS;OVD;    V  ;04/03/2022;25/03/2022;7:50;320;  VLG3202;ESPAÑA;;TFN
W21;Destino;ASTURIAS;OVD; M     ;02/11/2021;22/03/2022;8:15;295;  IBB5460;ESPAÑA;;TFN
W21;Destino;ASTURIAS;OVD;   J   ;06/01/2022;24/03/2022;8:15;295;  IBB5460;ESPAÑA;;TFN
W21;Destino;BARCELONA-EL PRAT J.T.;BCN;    V  ;04/03/2022;25/03/2022;7:00;320;  VLG3215;ESPAÑA;;TFN
W21;Destino;BARCELONA-EL PRAT J.T.;BCN;LMX  SD;05/03/2022;21/03/2022;7:00;320;  VLG3215;ESPAÑA;;TFN
W21;Destino;BARCELONA-EL PRAT J.T.;BCN;L      ;01/11/2021;21/03/2022;8:50;73H;  RYR3064;ESPAÑA;;TFN
W21;Destino;BARCELONA-EL PRAT J.T.;BCN;     SD;02/01/2022;26/03/2022;9:20;73H;  RYR3064;ESPAÑA;;TFN
W21;Destino;BARCELONA-EL PRAT J.T.;BCN;  XJ   ;03/11/2021;24/03/2022;9:30;73H;  RYR3064;ESPAÑA;;TFN
W21;Destino;BARCELONA-EL PRAT J.T.;BCN; M     ;01/02/2022;22/03/2022;9:30;73H;  RYR3064;ESPAÑA;;TFN
W21;Destino;BARCELONA-EL PRAT J.T.;BCN;    V  ;05/11/2021;25/03/2022;10:50;73H;  RYR3064;ESPAÑA;;TFN
W21;Destino;BARCELONA-EL PRAT J.T.;BCN;LMXJV D;14/02/2022;25/03/2022;11:05;320;  VLG3219;ESPAÑA;;TFN
W21;Destino;BARCELONA-EL PRAT J.T.;BCN; M     ;01/02/2022;22/03/2022;15:00;320;  VLG3217;ESPAÑA;;TFN
W21;Destino;BARCELONA-EL PRAT J.T.;BCN;    V  ;25/02/2022;25/03/2022;15:00;320;  VLG3217;ESPAÑA;;TFN
W21;Destino;BARCELONA-EL PRAT J.T.;BCN;L XJ SD;02/03/2022;26/03/2022;15:00;320;  VLG3217;ESPAÑA;;TFN
W21;Destino;BARCELONA-EL PRAT J.T.;BCN;     S ;05/02/2022;26/03/2022;17:40;73H;  RYR2213;ESPAÑA;;TFN
W21;Destino;BARCELONA-EL PRAT J.T.;BCN;   J   ;03/02/2022;24/03/2022;20:05;73H;  RYR2213;ESPAÑA;;TFN
W21;Destino;BARCELONA-EL PRAT J.T.;BCN; M     ;02/11/2021;22/03/2022;20:10;73H;  RYR2213;ESPAÑA;;TFN
W21;Destino;BARCELONA-EL PRAT J.T.;BCN;    V  ;18/02/2022;25/03/2022;20:45;320;  VLG3213;ESPAÑA;;TFN
W21;Destino;BARCELONA-EL PRAT J.T.;BCN;L  J   ;24/02/2022;24/03/2022;20:45;320;  VLG3213;ESPAÑA;;TFN
W21;Destino;BARCELONA-EL PRAT J.T.;BCN;     SD;05/03/2022;26/03/2022;20:45;320;  VLG3213;ESPAÑA;;TFN
W21;Destino;BILBAO;BIO;      D;06/03/2022;20/03/2022;7:10;73H;  AEA7007;ESPAÑA;;TFN
W21;Destino;BILBAO;BIO; M     ;01/02/2022;22/03/2022;9:55;320;  VLG3261;ESPAÑA;;TFN
W21;Destino;BILBAO;BIO;    V  ;18/02/2022;25/03/2022;9:55;320;  VLG3261;ESPAÑA;;TFN
W21;Destino;BILBAO;BIO;L X    ;02/03/2022;23/03/2022;9:55;320;  VLG3261;ESPAÑA;;TFN
W21;Destino;BILBAO;BIO;     S ;19/02/2022;26/03/2022;10:15;320;  VLG3263;ESPAÑA;;TFN
W21;Destino;BILBAO;BIO;   J   ;03/03/2022;24/03/2022;10:20;320;  VLG3261;ESPAÑA;;TFN
W21;Destino;BILBAO;BIO;  X  S ;05/02/2022;26/03/2022;14:25;73H;  AEA7007;ESPAÑA;;TFN
W21;Destino;BILBAO;BIO;      D;06/03/2022;20/03/2022;15:10;320;  VLG3261;ESPAÑA;;TFN
W21;Destino;COPENHAGUE;CPH;  X   D;06/03/2022;13/03/2022;9:00;320;  VLG1864;DINAMARCA;;TFN
W21;Destino;EL HIERRO / VALVERDE;VDE;LMXJVSD;31/10/2021;26/03/2022;7:55;AT7;  IBB655;ESPAÑA;;TFN
W21;Destino;EL HIERRO / VALVERDE;VDE;LM JVSD;10/01/2022;26/03/2022;10:00;AT7;  IBB659;ESPAÑA;;TFN
W21;Destino;EL HIERRO / VALVERDE;VDE;  X    ;09/02/2022;23/03/2022;10:00;AT7;  IBB659;ESPAÑA;;TFN
W21;Destino;EL HIERRO / VALVERDE;VDE;L   V D;04/03/2022;25/03/2022;11:00;AT7;  IBB667;ESPAÑA;;TFN
W21;Destino;EL HIERRO / VALVERDE;VDE;    V D;14/01/2022;25/03/2022;11:45;AT7;  CNF247;ESPAÑA;;TFN
W21;Destino;EL HIERRO / VALVERDE;VDE;LMXJVSD;01/03/2022;26/03/2022;12:20;AT7;  IBB657;ESPAÑA;;TFN
W21;Destino;EL HIERRO / VALVERDE;VDE; M     ;01/03/2022;01/03/2022;14:10;AT7;  IBB6611;ESPAÑA;;TFN
W21;Destino;EL HIERRO / VALVERDE;VDE;LM J SD;31/10/2021;26/03/2022;14:35;AT7;  IBB663;ESPAÑA;;TFN
W21;Destino;EL HIERRO / VALVERDE;VDE;  X V  ;07/01/2022;25/03/2022;14:35;AT7;  IBB663;ESPAÑA;;TFN
W21;Destino;EL HIERRO / VALVERDE;VDE;LMXJVSD;10/01/2022;26/03/2022;16:45;AT7;  IBB673;ESPAÑA;;TFN
W21;Destino;F.G.L. GRANADA - JAEN;GRX;L  J   ;28/02/2022;10/03/2022;16:15;320;  VLG3116;ESPAÑA;;TFN
W21;Destino;FUERTEVENTURA;FUE;LMXJVSD;31/10/2021;26/03/2022;7:10;AT7;  IBB414;ESPAÑA;;TFN
W21;Destino;FUERTEVENTURA;FUE;LM  V  ;01/11/2021;25/03/2022;10:10;AT7;  IBB422;ESPAÑA;;TFN
W21;Destino;FUERTEVENTURA;FUE;   J SD;08/01/2022;26/03/2022;10:10;AT7;  IBB422;ESPAÑA;;TFN
W21;Destino;FUERTEVENTURA;FUE;  X    ;09/02/2022;23/03/2022;10:10;AT7;  IBB422;ESPAÑA;;TFN
W21;Destino;FUERTEVENTURA;FUE;    V  ;04/03/2022;25/03/2022;11:00;AT7;  IBB418;ESPAÑA;;TFN
W21;Destino;FUERTEVENTURA;FUE;      D;06/03/2022;20/03/2022;11:40;AT7;  IBB416;ESPAÑA;;TFN
W21;Destino;FUERTEVENTURA;FUE;    V  ;04/03/2022;25/03/2022;11:50;AT7;  IBB416;ESPAÑA;;TFN
W21;Destino;FUERTEVENTURA;FUE;   J  D;27/02/2022;03/03/2022;13:20;AT7;  IBB432;ESPAÑA;;TFN
W21;Destino;FUERTEVENTURA;FUE;      D;06/03/2022;20/03/2022;13:20;AT7;  IBB438;ESPAÑA;;TFN
W21;Destino;FUERTEVENTURA;FUE;L  J   ;07/03/2022;24/03/2022;13:20;AT7;  IBB432;ESPAÑA;;TFN
W21;Destino;FUERTEVENTURA;FUE;    V  ;04/03/2022;25/03/2022;13:30;AT7;  IBB438;ESPAÑA;;TFN
W21;Destino;FUERTEVENTURA;FUE;LMXJVSD;31/10/2021;26/03/2022;14:10;AT7;  IBB420;ESPAÑA;;TFN
W21;Destino;FUERTEVENTURA;FUE;LMXJ S ;01/11/2021;26/03/2022;15:20;AT7;  CNF374;ESPAÑA;;TFN
W21;Destino;FUERTEVENTURA;FUE;    V  ;07/01/2022;25/03/2022;16:40;AT7;  IBB426;ESPAÑA;;TFN
W21;Destino;FUERTEVENTURA;FUE;      D;27/02/2022;20/03/2022;16:40;AT7;  IBB426;ESPAÑA;;TFN
W21;Destino;FUERTEVENTURA;FUE;LMXJ S ;01/03/2022;26/03/2022;16:40;AT7;  IBB426;ESPAÑA;;TFN
W21;Destino;FUERTEVENTURA;FUE;    V D;14/01/2022;25/03/2022;16:45;AT7;  CNF374;ESPAÑA;;TFN
W21;Destino;FUERTEVENTURA;FUE; M     ;01/03/2022;01/03/2022;19:00;AT7;  IBB4241;ESPAÑA;;TFN
W21;Destino;FUERTEVENTURA;FUE;LMXJ SD;31/10/2021;26/03/2022;19:20;AT7;  IBB428;ESPAÑA;;TFN
W21;Destino;FUERTEVENTURA;FUE;    V  ;14/01/2022;25/03/2022;19:20;AT7;  IBB428;ESPAÑA;;TFN
W21;Destino;FUERTEVENTURA;FUE;      D;31/10/2021;20/03/2022;20:40;AT7;  IBB424;ESPAÑA;;TFN
W21;Destino;FUERTEVENTURA;FUE;    V  ;07/01/2022;25/03/2022;20:40;AT7;  IBB424;ESPAÑA;;TFN
W21;Destino;FUNCHAL / MADEIRA;FNC; M     ;02/11/2021;22/03/2022;16:05;AT7;  IBB942;PORTUGAL;;TFN
W21;Destino;FUNCHAL / MADEIRA;FNC;     S ;12/02/2022;26/03/2022;16:05;AT7;  IBB942;PORTUGAL;;TFN
W21;Destino;GRAN CANARIA;LPA;   JVS ;04/11/2021;26/03/2022;7:00;295;  IBB106;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;LM     ;13/12/2021;22/03/2022;7:00;295;  IBB106;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;      D;16/01/2022;20/03/2022;7:00;295;  IBB106;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;  X    ;09/02/2022;23/03/2022;7:00;295;  IBB106;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA; M J   ;25/01/2022;24/03/2022;7:30;AT7;  IBB100;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;  X    ;09/02/2022;23/03/2022;7:30;AT7;  IBB100;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;L      ;07/03/2022;21/03/2022;7:30;AT7;  IBB100;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA; M     ;02/11/2021;22/03/2022;8:00;AT7;  IBB102;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;L      ;13/12/2021;21/03/2022;8:00;AT7;  IBB102;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;   JVSD;08/01/2022;26/03/2022;8:00;AT7;  IBB102;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;  X    ;09/02/2022;23/03/2022;8:00;AT7;  IBB102;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA; M J   ;25/01/2022;24/03/2022;8:30;AT7;  IBB104;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;  X    ;09/02/2022;23/03/2022;8:30;AT7;  IBB104;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;L      ;07/03/2022;21/03/2022;8:30;AT7;  IBB104;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA; M J SD;31/10/2021;26/03/2022;9:00;AT7;  IBB108;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;L      ;08/11/2021;21/03/2022;9:00;AT7;  IBB108;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;  X V  ;07/01/2022;25/03/2022;9:00;AT7;  IBB108;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA; MXJ   ;01/03/2022;24/03/2022;9:30;AT7;  IBB112;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;L X V  ;01/11/2021;25/03/2022;10:00;AT7;  IBB120;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA; M     ;14/12/2021;22/03/2022;10:00;AT7;  IBB120;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;   J S ;08/01/2022;26/03/2022;10:00;AT7;  IBB120;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;      D;06/03/2022;20/03/2022;10:00;AT7;  IBB120;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;LMXJVSD;10/01/2022;26/03/2022;10:45;AT7;  CNF618;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;LMXJVSD;31/10/2021;26/03/2022;11:30;AT7;  IBB110;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA; M JVS ;08/01/2022;26/03/2022;13:00;AT7;  IBB134;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;  X    ;09/02/2022;23/03/2022;13:00;AT7;  IBB134;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;LMXJ SD;31/10/2021;26/03/2022;14:00;AT7;  IBB158;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;    V  ;14/01/2022;25/03/2022;14:00;AT7;  IBB158;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;    V  ;04/03/2022;25/03/2022;14:30;AT7;  IBB148;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;    V D;05/11/2021;25/03/2022;15:00;AT7;  IBB160;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;LM J S ;08/01/2022;26/03/2022;15:00;AT7;  IBB160;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;  X    ;09/02/2022;23/03/2022;15:00;AT7;  IBB160;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;   JV  ;03/03/2022;25/03/2022;15:30;AT7;  IBB146;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;LMX  SD;31/10/2021;26/03/2022;16:00;AT7;  IBB166;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;   JV  ;07/01/2022;25/03/2022;16:00;AT7;  IBB166;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA; MXJV D;01/03/2022;25/03/2022;16:30;AT7;  IBB168;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA; MX V D;31/10/2021;25/03/2022;17:00;AT7;  IBB170;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;L      ;13/12/2021;21/03/2022;17:00;AT7;  IBB170;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;   J S ;08/01/2022;26/03/2022;17:00;AT7;  IBB170;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;    V D;04/03/2022;25/03/2022;17:30;AT7;  IBB172;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;    V  ;05/11/2021;25/03/2022;18:00;AT7;  IBB178;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;LM J SD;06/01/2022;26/03/2022;18:00;AT7;  IBB178;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;  X    ;09/02/2022;23/03/2022;18:00;AT7;  IBB178;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;   J   ;03/03/2022;24/03/2022;18:30;AT7;  IBB176;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;LMX V  ;10/01/2022;25/03/2022;18:55;AT7;  CNF668;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;   J SD;31/10/2021;26/03/2022;19:00;AT7;  CNF668;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;  XJ SD;03/11/2021;26/03/2022;19:00;AT7;  IBB186;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;LM     ;13/12/2021;22/03/2022;19:00;AT7;  IBB186;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;    V  ;14/01/2022;25/03/2022;19:00;AT7;  IBB186;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;   J   ;03/03/2022;24/03/2022;19:30;AT7;  IBB174;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;L  JV  ;01/11/2021;25/03/2022;20:00;AT7;  IBB188;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;      D;12/12/2021;20/03/2022;20:00;AT7;  IBB188;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA; MX    ;01/03/2022;23/03/2022;20:00;AT7;  IBB188;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;    VSD;08/01/2022;26/03/2022;21:00;AT7;  IBB192;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA; M J   ;25/01/2022;24/03/2022;21:00;AT7;  IBB192;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;  X    ;09/02/2022;23/03/2022;21:00;AT7;  IBB192;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;L      ;07/03/2022;21/03/2022;21:00;AT7;  IBB192;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;    V  ;14/01/2022;25/03/2022;21:30;AT7;  IBB198;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;      D;06/03/2022;20/03/2022;21:30;AT7;  IBB198;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;L     D;31/10/2021;21/03/2022;22:00;AT7;  IBB190;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;    V  ;07/01/2022;25/03/2022;22:00;AT7;  IBB190;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA; MX  S ;11/01/2022;26/03/2022;22:00;AT7;  IBB190;ESPAÑA;;TFN
W21;Destino;GRAN CANARIA;LPA;   J   ;13/01/2022;24/03/2022;22:15;AT7;  IBB190;ESPAÑA;;TFN
W21;Destino;JEREZ DE LA FRONTERA/ LA PARRA;XRY;L   V  ;03/12/2021;25/03/2022;15:45;295;  IBB5750;ESPAÑA;;TFN
W21;Destino;LA GOMERA;GMZ;LMXJVSD;31/10/2021;26/03/2022;9:30;AT7;  IBB651;ESPAÑA;;TFN
W21;Destino;LA GOMERA;GMZ;LMXJVSD;31/10/2021;26/03/2022;17:00;AT7;  IBB653;ESPAÑA;;TFN
W21;Destino;LA PALMA /STA.CRUZ DE LA PALMA;SPC;LMXJVSD;31/10/2021;26/03/2022;7:30;AT7;  IBB605;ESPAÑA;;TFN
W21;Destino;LA PALMA /STA.CRUZ DE LA PALMA;SPC;LMXJVSD;03/01/2022;26/03/2022;7:45;AT7;  CNF412;ESPAÑA;;TFN
W21;Destino;LA PALMA /STA.CRUZ DE LA PALMA;SPC;LM JVSD;08/01/2022;26/03/2022;8:00;AT7;  IBB607;ESPAÑA;;TFN
W21;Destino;LA PALMA /STA.CRUZ DE LA PALMA;SPC;  X    ;09/02/2022;23/03/2022;8:00;AT7;  IBB607;ESPAÑA;;TFN
W21;Destino;LA PALMA /STA.CRUZ DE LA PALMA;SPC;LMXJVSD;10/01/2022;26/03/2022;9:00;AT7;  IBB611;ESPAÑA;;TFN
W21;Destino;LA PALMA /STA.CRUZ DE LA PALMA;SPC;LMXJVSD;31/10/2021;26/03/2022;9:45;AT7;  CNF418;ESPAÑA;;TFN
W21;Destino;LA PALMA /STA.CRUZ DE LA PALMA;SPC;L  J   ;03/03/2022;24/03/2022;10:00;AT7;  IBB609;ESPAÑA;;TFN
W21;Destino;LA PALMA /STA.CRUZ DE LA PALMA;SPC;LM JVS ;08/01/2022;26/03/2022;11:00;AT7;  IBB617;ESPAÑA;;TFN
W21;Destino;LA PALMA /STA.CRUZ DE LA PALMA;SPC;  X    ;09/02/2022;23/03/2022;11:00;AT7;  IBB617;ESPAÑA;;TFN
W21;Destino;LA PALMA /STA.CRUZ DE LA PALMA;SPC;      D;06/03/2022;20/03/2022;11:00;AT7;  IBB617;ESPAÑA;;TFN
W21;Destino;LA PALMA /STA.CRUZ DE LA PALMA;SPC; M     ;01/03/2022;01/03/2022;12:00;AT7;  IBB6091;ESPAÑA;;TFN
W21;Destino;LA PALMA /STA.CRUZ DE LA PALMA;SPC;LMXJVSD;08/01/2022;26/03/2022;13:00;AT7;  IBB621;ESPAÑA;;TFN
W21;Destino;LA PALMA /STA.CRUZ DE LA PALMA;SPC;    V  ;04/03/2022;25/03/2022;13:30;AT7;  IBB619;ESPAÑA;;TFN
W21;Destino;LA PALMA /STA.CRUZ DE LA PALMA;SPC;      D;06/03/2022;20/03/2022;14:30;AT7;  IBB629;ESPAÑA;;TFN
W21;Destino;LA PALMA /STA.CRUZ DE LA PALMA;SPC;L    S ;11/12/2021;26/03/2022;15:00;AT7;  IBB631;ESPAÑA;;TFN
W21;Destino;LA PALMA /STA.CRUZ DE LA PALMA;SPC; M JV  ;24/12/2021;25/03/2022;15:00;AT7;  IBB631;ESPAÑA;;TFN
W21;Destino;LA PALMA /STA.CRUZ DE LA PALMA;SPC;      D;16/01/2022;20/03/2022;15:00;AT7;  IBB631;ESPAÑA;;TFN
W21;Destino;LA PALMA /STA.CRUZ DE LA PALMA;SPC;  X    ;09/02/2022;23/03/2022;15:00;AT7;  IBB631;ESPAÑA;;TFN
W21;Destino;LA PALMA /STA.CRUZ DE LA PALMA;SPC;    V  ;14/01/2022;25/03/2022;15:30;AT7;  IBB645;ESPAÑA;;TFN
W21;Destino;LA PALMA /STA.CRUZ DE LA PALMA;SPC;     S ;08/01/2022;26/03/2022;16:00;AT7;  IBB633;ESPAÑA;;TFN
W21;Destino;LA PALMA /STA.CRUZ DE LA PALMA;SPC;LMXJV D;10/01/2022;25/03/2022;16:00;AT7;  IBB633;ESPAÑA;;TFN
W21;Destino;LA PALMA /STA.CRUZ DE LA PALMA;SPC;     S ;06/11/2021;26/03/2022;17:00;AT7;  IBB623;ESPAÑA;;TFN
W21;Destino;LA PALMA /STA.CRUZ DE LA PALMA;SPC;LM JV D;23/12/2021;25/03/2022;17:00;AT7;  IBB623;ESPAÑA;;TFN
W21;Destino;LA PALMA /STA.CRUZ DE LA PALMA;SPC;LMXJVSD;10/01/2022;26/03/2022;17:00;AT7;  CNF454;ESPAÑA;;TFN
W21;Destino;LA PALMA /STA.CRUZ DE LA PALMA;SPC;  X    ;09/02/2022;23/03/2022;17:00;AT7;  IBB623;ESPAÑA;;TFN
W21;Destino;LA PALMA /STA.CRUZ DE LA PALMA;SPC;    VSD;14/01/2022;26/03/2022;18:00;AT7;  IBB637;ESPAÑA;;TFN
W21;Destino;LA PALMA /STA.CRUZ DE LA PALMA;SPC;LMXJ   ;01/03/2022;24/03/2022;18:00;AT7;  IBB637;ESPAÑA;;TFN
W21;Destino;LA PALMA /STA.CRUZ DE LA PALMA;SPC; M     ;01/03/2022;01/03/2022;18:30;AT7;  IBB6151;ESPAÑA;;TFN
W21;Destino;LA PALMA /STA.CRUZ DE LA PALMA;SPC;LMXJV D;10/01/2022;25/03/2022;19:00;AT7;  IBB639;ESPAÑA;;TFN
